time,inlet-p,outlet-p
21.8,668559.76014275,101325
21.9,665517.75243455,101325
22,662500.48415191,101325
22.1,659507.69059062,101325
22.2,656539.11040104,101325
22.3,653594.48554056,101325
22.4,650673.56122687,101325
22.5,647776.085892,101325
22.6,644901.811137,101325
22.7,642050.49168739,101325
22.8,639221.88534925,101325
22.9,636415.75296605,101325
23,633631.85837612,101325
23.1,630869.96837076,101325
23.2,628129.85265297,101325
23.3,625411.28379688,101325
23.4,622714.03720776,101325
23.5,620037.8910826,101325
23.6,617382.62637135,101325
23.7,614748.02673868,101325
23.8,612133.8785264,101325
23.9,609539.97071634,101325
24,606966.09489388,101325
24.1,604412.04521197,101325
24.2,601877.61835569,101325
24.3,599362.61350737,101325
24.4,596866.83231221,101325
24.5,594390.07884439,101325
24.6,591932.15957372,101325
24.7,589492.88333277,101325
24.8,587072.06128444,101325
24.9,584669.50689013,101325
25,582285.03587821,101325
25.1,579918.46621312,101325
25.2,577569.6180648,101325
25.3,575238.31377865,101325
25.4,572924.37784587,101325
25.5,570627.63687431,101325
25.6,568347.91955965,101325
25.7,566085.0566571,101325
25.8,563838.88095345,101325
25.9,561609.22723952,101325
26,559395.9322831,101325
26.1,557198.83480218,101325
26.2,555017.77543862,101325
26.3,552852.59673222,101325
26.4,550703.14309511,101325
26.5,548569.26078658,101325
26.6,546450.79788826,101325
26.7,544347.60427957,101325
26.8,542259.5316137,101325
26.9,540186.43329376,101325
27,538128.16444941,101325
27.1,536084.58191373,101325
27.2,534055.54420051,101325
27.3,532040.9114818,101325
27.4,530040.54556582,101325
27.5,528054.3098752,101325
27.6,526082.06942546,101325
27.7,524123.69080395,101325
27.8,522179.04214888,101325
27.9,520247.99312889,101325
28,518330.41492271,101325
28.1,516426.18019923,101325
28.2,514535.16309785,101325
28.3,512657.23920902,101325
28.4,510792.28555521,101325
28.5,508940.180572,101325
28.6,507100.80408955,101325
28.7,505274.03731427,101325
28.8,503459.76281082,101325
28.9,501657.86448427,101325
29,499868.22756262,101325
29.1,498090.7385795,101325
29.2,496325.28535711,101325
29.3,494571.7569895,101325
29.4,492830.04382595,101325
29.5,491100.0374547,101325
29.6,489381.63068684,101325
29.7,487674.71754047,101325
29.8,485979.19322509,101325
29.9,484294.95412616,101325
30,482621.89778991,101325
