time,inlet-p,outlet-p
14.4,111243.10682069,101325
14.5,110924.04186827,101325
14.6,110615.54394758,101325
14.7,110317.24390529,101325
14.8,110028.78663331,101325
14.9,109749.83048376,101325
15,109480.0467058,101325
15.1,109219.11890527,101325
15.2,108966.74252715,101325
15.3,108722.62436062,101325
15.4,108486.48206635,101325
15.5,108258.04372525,101325
15.6,108037.04740793,101325
15.7,107823.24076411,101325
15.8,107616.38063104,101325
15.9,107416.23266001,101325
16,107222.57096027,101325
16.1,107035.17775929,101325
16.2,106853.84307862,101325
16.3,106678.36442469,101325
16.4,106508.54649353,101325
16.5,106344.2008889,101325
16.6,106185.14585312,101325
16.7,106031.20600978,101325
16.8,105882.21211796,101325
16.9,105738.00083721,101325
17,105598.41450276,101325
17.1,105463.30091051,101325
17.2,105332.51311126,101325
17.3,105205.90921372,101325
17.4,105083.35219585,101325
17.5,104964.70972421,101325
17.6,104849.85398077,101325
17.7,104738.66149699,101325
17.8,104631.01299468,101325
17.9,104526.7932334,101325
18,104425.89086407,101325
18.1,104328.19828847,101325
18.2,104233.61152444,101325
18.3,104142.03007637,101325
18.4,104053.35681085,101325
18.5,103967.4978373,101325
18.6,103884.36239316,101325
18.7,103803.86273358,101325
18.8,103725.91402545,101325
18.9,103650.43424541,101325
19,103577.34408182,101325
19.1,103506.56684044,101325
19.2,103438.02835373,101325
19.3,103371.65689344,101325
19.4,103307.38308665,101325
19.5,103245.1398348,101325
19.6,103184.86223579,101325
19.7,103126.48750895,101325
19.8,103075.09499613,101325
19.9,103025.17630696,101325
20,102976.68873678,101325
20.1,102929.59084472,101325
20.2,102883.84241433,101325
20.3,102839.40441557,101325
20.4,102796.2389683,101325
20.5,102754.30930693,101325
20.6,102713.57974643,101325
20.7,102674.01564941,101325
20.8,102635.58339437,101325
20.9,102598.25034501,101325
21,102561.98482046,101325
21.1,102526.75606656,101325
21.2,102492.53422793,101325
21.3,102459.29032107,101325
21.4,102426.99620819,101325
21.5,102395.6245719,101325
21.6,102365.14889068,101325
21.7,102335.54341516,101325
21.8,102306.78314507,101325
21.9,102278.84380694,101325
22,102251.70183253,101325
22.1,102225.33433784,101325
22.2,102199.71910284,101325
22.3,102174.83455179,101325
22.4,102150.65973421,101325
22.5,102127.17430633,101325
22.6,102104.35851327,101325
22.7,102082.19317159,101325
22.8,102060.6596525,101325
22.9,102039.73986555,101325
23,102019.41624277,101325
23.1,101999.67172332,101325
23.2,101980.48973867,101325
23.3,101961.85419808,101325
23.4,101943.74947469,101325
23.5,101926.16039189,101325
23.6,101909.07221018,101325
23.7,101892.47061441,101325
23.8,101876.34170137,101325
23.9,101860.67196778,101325
24,101845.44829865,101325
24.1,101830.65795597,101325
24.2,101816.28856771,101325
24.3,101802.32811725,101325
24.4,101788.76493294,101325
24.5,101775.58767821,101325
24.6,101762.78534173,101325
24.7,101750.34722805,101325
24.8,101738.26294844,101325
24.9,101726.52241195,101325
25,101715.11581687,101325
25.1,101704.03364228,101325
25.2,101693.26664,101325
25.3,101682.80582666,101325
25.4,101672.64247607,101325
25.5,101662.76811178,101325
25.6,101653.1744999,101325
25.7,101643.85364207,101325
25.8,101634.79776871,101325
25.9,101625.99933237,101325
26,101617.4510014,101325
26.1,101609.14565366,101325
26.2,101601.07637056,101325
26.3,101593.23643117,101325
26.4,101585.61930653,101325
26.5,101578.21865414,101325
26.6,101571.02831261,101325
26.7,101564.04229645,101325
26.8,101557.254791,101325
26.9,101550.66014757,101325
27,101544.25287863,101325
27.1,101538.02765321,101325
27.2,101531.97929242,101325
27.3,101526.10276506,101325
27.4,101520.39318342,101325
27.5,101514.84579914,101325
27.6,101509.45599923,101325
27.7,101504.2193022,101325
27.8,101504.2193022,101325
27.9,101504.2193022,101325
28,101504.2193022,101325
28.1,101504.2193022,101325
28.2,101504.2193022,101325
28.3,101504.2193022,101325
28.4,101504.2193022,101325
28.5,101504.2193022,101325
28.6,101504.2193022,101325
28.7,101504.2193022,101325
28.8,101504.2193022,101325
28.9,101504.2193022,101325
29,101504.2193022,101325
29.1,101504.2193022,101325
29.2,101504.2193022,101325
29.3,101504.2193022,101325
29.4,101504.2193022,101325
29.5,101504.2193022,101325
29.6,101504.2193022,101325
29.7,101504.2193022,101325
29.8,101504.2193022,101325
29.9,101504.2193022,101325
30,101504.2193022,101325
30.1,101504.2193022,101325
30.2,101504.2193022,101325
30.3,101504.2193022,101325
30.4,101504.2193022,101325
30.5,101504.2193022,101325
30.6,101504.2193022,101325
30.7,101504.2193022,101325
30.8,101504.2193022,101325
30.9,101504.2193022,101325
31,101504.2193022,101325
31.1,101504.2193022,101325
31.2,101504.2193022,101325
31.3,101504.2193022,101325
31.4,101504.2193022,101325
31.5,101504.2193022,101325
31.6,101504.2193022,101325
31.7,101504.2193022,101325
31.8,101504.2193022,101325
31.9,101504.2193022,101325
32,101504.2193022,101325
32.1,101504.2193022,101325
32.2,101504.2193022,101325
32.3,101504.2193022,101325
32.4,101504.2193022,101325
32.5,101504.2193022,101325
32.6,101504.2193022,101325
32.7,101504.2193022,101325
32.8,101504.2193022,101325
32.9,101504.2193022,101325
33,101504.2193022,101325
33.1,101504.2193022,101325
33.2,101504.2193022,101325
33.3,101504.2193022,101325
33.4,101504.2193022,101325
33.5,101504.2193022,101325
33.6,101504.2193022,101325
33.7,101504.2193022,101325
33.8,101504.2193022,101325
33.9,101504.2193022,101325
34,101504.2193022,101325
34.1,101504.2193022,101325
34.2,101504.2193022,101325
34.3,101504.2193022,101325
34.4,101504.2193022,101325
34.5,101504.2193022,101325
34.6,101504.2193022,101325
34.7,101504.2193022,101325
34.8,101504.2193022,101325
34.9,101504.2193022,101325
35,101504.2193022,101325
35.1,101504.2193022,101325
35.2,101504.2193022,101325
35.3,101504.2193022,101325
35.4,101504.2193022,101325
35.5,101504.2193022,101325
35.6,101504.2193022,101325
35.7,101504.2193022,101325
35.8,101504.2193022,101325
35.9,101504.2193022,101325
36,101504.2193022,101325
36.1,101504.2193022,101325
36.2,101504.2193022,101325
36.3,101504.2193022,101325
36.4,101504.2193022,101325
36.5,101504.2193022,101325
36.6,101504.2193022,101325
36.7,101504.2193022,101325
36.8,101504.2193022,101325
36.9,101504.2193022,101325
37,101504.2193022,101325
37.1,101504.2193022,101325
37.2,101504.2193022,101325
37.3,101504.2193022,101325
37.4,101504.2193022,101325
37.5,101504.2193022,101325
37.6,101504.2193022,101325
37.7,101504.2193022,101325
37.8,101504.2193022,101325
37.9,101504.2193022,101325
38,101504.2193022,101325
38.1,101504.2193022,101325
38.2,101504.2193022,101325
38.3,101504.2193022,101325
38.4,101504.2193022,101325
38.5,101504.2193022,101325
38.6,101504.2193022,101325
38.7,101504.2193022,101325
38.8,101504.2193022,101325
38.9,101504.2193022,101325
39,101504.2193022,101325
39.1,101504.2193022,101325
39.2,101504.2193022,101325
39.3,101504.2193022,101325
39.4,101504.2193022,101325
39.5,101504.2193022,101325
39.6,101504.2193022,101325
39.7,101504.2193022,101325
39.8,101504.2193022,101325
39.9,101504.2193022,101325
40,101504.2193022,101325
40.1,101504.2193022,101325
40.2,101504.2193022,101325
40.3,101504.2193022,101325
40.4,101504.2193022,101325
40.5,101504.2193022,101325
40.6,101504.2193022,101325
40.7,101504.2193022,101325
40.8,101504.2193022,101325
40.9,101504.2193022,101325
41,101504.2193022,101325
41.1,101504.2193022,101325
41.2,101504.2193022,101325
41.3,101504.2193022,101325
41.4,101504.2193022,101325
41.5,101504.2193022,101325
41.6,101504.2193022,101325
41.7,101504.2193022,101325
41.8,101504.2193022,101325
41.9,101504.2193022,101325
42,101504.2193022,101325
42.1,101504.2193022,101325
42.2,101504.2193022,101325
42.3,101504.2193022,101325
42.4,101504.2193022,101325
42.5,101504.2193022,101325
42.6,101504.2193022,101325
42.7,101504.2193022,101325
42.8,101504.2193022,101325
42.9,101504.2193022,101325
43,101504.2193022,101325
43.1,101504.2193022,101325
43.2,101504.2193022,101325
43.3,101504.2193022,101325
43.4,101504.2193022,101325
43.5,101504.2193022,101325
43.6,101504.2193022,101325
43.7,101504.2193022,101325
43.8,101504.2193022,101325
43.9,101504.2193022,101325
44,101504.2193022,101325
44.1,101504.2193022,101325
44.2,101504.2193022,101325
44.3,101504.2193022,101325
44.4,101504.2193022,101325
44.5,101504.2193022,101325
44.6,101504.2193022,101325
44.7,101504.2193022,101325
44.8,101504.2193022,101325
44.9,101504.2193022,101325
45,101504.2193022,101325
45.1,101504.2193022,101325
45.2,101504.2193022,101325
45.3,101504.2193022,101325
45.4,101504.2193022,101325
45.5,101504.2193022,101325
45.6,101504.2193022,101325
45.7,101504.2193022,101325
45.8,101504.2193022,101325
45.9,101504.2193022,101325
46,101504.2193022,101325
46.1,101504.2193022,101325
46.2,101504.2193022,101325
46.3,101504.2193022,101325
46.4,101504.2193022,101325
46.5,101504.2193022,101325
46.6,101504.2193022,101325
46.7,101504.2193022,101325
46.8,101504.2193022,101325
46.9,101504.2193022,101325
47,101504.2193022,101325
47.1,101504.2193022,101325
47.2,101504.2193022,101325
47.3,101504.2193022,101325
47.4,101504.2193022,101325
47.5,101504.2193022,101325
47.6,101504.2193022,101325
47.7,101504.2193022,101325
47.8,101504.2193022,101325
47.9,101504.2193022,101325
48,101504.2193022,101325
48.1,101504.2193022,101325
48.2,101504.2193022,101325
48.3,101504.2193022,101325
48.4,101504.2193022,101325
48.5,101504.2193022,101325
48.6,101504.2193022,101325
48.7,101504.2193022,101325
48.8,101504.2193022,101325
48.9,101504.2193022,101325
49,101504.2193022,101325
49.1,101504.2193022,101325
49.2,101504.2193022,101325
49.3,101504.2193022,101325
49.4,101504.2193022,101325
49.5,101504.2193022,101325
49.6,101504.2193022,101325
49.7,101504.2193022,101325
49.8,101504.2193022,101325
49.9,101504.2193022,101325
50,101504.2193022,101325
