time,inlet-p,outlet-p
13.9,757864.96954819,101325
14,752694.93198934,101325
14.1,747586.89580395,101325
14.2,742539.82443757,101325
14.3,737552.70894736,101325
14.4,732624.56650074,101325
14.5,727754.43900562,101325
14.6,722941.39185979,101325
14.7,718184.51280783,101325
14.8,713482.91089488,101325
14.9,708835.71550748,101325
15,704242.07549277,101325
15.1,699701.15834804,101325
15.2,695212.14947355,101325
15.3,690774.25148211,101325
15.4,686386.68355987,101325
15.5,682048.68087304,101325
15.6,677759.49401597,101325
15.7,673518.38849664,101325
15.8,669324.64425582,101325
15.9,665177.55521661,101325
16,661076.4288616,101325
16.1,657020.58583492,101325
16.2,653009.359567,101325
16.3,649042.09591986,101325
16.4,645118.15285127,101325
16.5,641236.90009587,101325
16.6,637397.71886204,101325
16.7,633600.00154312,101325
16.8,629843.15144168,101325
16.9,626126.58250598,101325
17,622449.71907754,101325
17.1,618811.995649,101325
17.2,615212.85663158,101325
17.3,611651.75613129,101325
17.4,608128.15773342,101325
17.5,604641.53429469,101325
17.6,601191.36774256,101325
17.7,597777.14888119,101325
17.8,594398.37720379,101325
17.9,591054.56071072,101325
18,587745.2157333,101325
18.1,584469.8667628,101325
18.2,581228.04628436,101325
18.3,578019.29461572,101325
18.4,574843.1597503,101325
18.5,571699.19720462,101325
18.6,568586.96986968,101325
18.7,565506.04786633,101325
18.8,562456.00840416,101325
18.9,559436.43564408,101325
19,556446.92056422,101325
19.1,553487.06082906,101325
19.2,550556.46066174,101325
19.3,547654.73071936,101325
19.4,544781.48797116,101325
19.5,541936.35557955,101325
19.6,539118.96278376,101325
19.7,536328.94478623,101325
19.8,533565.94264139,101325
19.9,530829.60314695,101325
20,528119.57873764,101325
20.1,525435.52738109,101325
20.2,522777.11247609,101325
20.3,520144.00275295,101325
20.4,517535.87217596,101325
20.5,514952.39984797,101325
20.6,512393.26991687,101325
20.7,509858.17148412,101325
20.8,507346.79851505,101325
20.9,504858.84975114,101325
21,502394.02862396,101325
21.1,499952.04317097,101325
21.2,497532.60595299,101325
21.3,495135.43397332,101325
21.4,492760.24859847,101325
21.5,490406.77548059,101325
21.6,488074.74448129,101325
21.7,485763.88959713,101325
21.8,483473.94888645,101325
21.9,481204.66439777,101325
22,478955.78209952,101325
22.1,476727.05181118,101325
22.2,474518.22713579,101325
22.3,472329.26245952,101325
22.4,470159.71819629,101325
22.5,468009.35897124,101325
22.6,465877.95293468,101325
22.7,463765.27170095,101325
22.8,461671.09028843,101325
22.9,459595.18706071,101325
23,457537.34366894,101325
23.1,455497.34499522,101325
23.2,453474.97909711,101325
23.3,451470.03715323,101325
23.4,449482.31340984,101325
23.5,447511.60512852,101325
23.6,445557.71253473,101325
23.7,443620.43876749,101325
23.8,441699.58982987,101325
23.9,439794.97454053,101325
24,437906.40448614,101325
24.1,436033.69397463,101325
24.2,434176.65998944,101325
24.3,432335.12214454,101325
24.4,430508.90264034,101325
24.5,428697.82622039,101325
24.6,426901.72012892,101325
24.7,425120.41406916,101325
24.8,423353.74016245,101325
24.9,421601.53290808,101325
25,419863.6291439,101325
25.1,418139.8680077,101325
25.2,416430.09089918,101325
25.3,414734.14144279,101325
25.4,413051.86545112,101325
25.5,411383.11088903,101325
25.6,409727.72783843,101325
25.7,408085.56846369,101325
25.8,406456.48697772,101325
25.9,404840.33960863,101325
26,403236.98456702,101325
26.1,401646.28201387,101325
26.2,400068.09402901,101325
26.3,398502.28458015,101325
26.4,396948.71949249,101325
26.5,395407.26641889,101325
26.6,393877.79481056,101325
26.7,392360.17588827,101325
26.8,390854.28261409,101325
26.9,389359.98966369,101325
27,387877.17339902,101325
27.1,386405.71184163,101325
27.2,384945.48464631,101325
27.3,383496.37307533,101325
27.4,382058.25997309,101325
27.5,380631.0297412,101325
27.6,379214.56831404,101325
27.7,377808.76313472,101325
27.8,376413.50313151,101325
27.9,375028.67869466,101325
28,373654.18165363,101325
28.1,372289.90525469,101325
28.2,370935.74413901,101325
28.3,369591.59432102,101325
28.4,368257.35316724,101325
28.5,366932.91937542,101325
28.6,365618.19295409,101325
28.7,364313.07520241,101325
28.8,363017.46869047,101325
28.9,361731.27723979,101325
29,360454.40590429,101325
29.1,359186.76095156,101325
29.2,357928.24984434,101325
29.3,356678.78122253,101325
29.4,355438.2648853,101325
29.5,354206.61177363,101325
29.6,352983.73395314,101325
29.7,351769.54459717,101325
29.8,350563.95797019,101325
29.9,349366.88941145,101325
30,348178.25531898,101325
