time,Re,inlet-p,outlet-p,time
18.9,2.8587033208158,677329.62646739,101325,18.9
19,2.8277866310396,673751.03640191,101325,19
19.1,2.7973450070857,670208.51499184,101325,19.1
19.2,2.7673691187893,666701.55419966,101325,19.2
19.3,2.7378498560587,663229.65496358,101325,19.3
19.4,2.7087783228765,659792.32701043,101325,19.4
19.5,2.6801458314859,656389.08867295,101325,19.5
19.6,2.6519438967546,653019.46671151,101325,19.6
19.7,2.6241642307107,649682.99614007,101325,19.7
19.8,2.5967987372454,646379.22005623,101325,19.8
19.9,2.5698395069758,643107.68947527,101325,19.9
20,2.5432788122628,639867.96316817,101325,20
20.1,2.5171091023794,636659.60750331,101325,20.1
20.2,2.4913229988232,633482.19629196,101325,20.2
20.3,2.4659132907698,630335.31063728,101325,20.3
20.4,2.4408729306608,627218.5387869,101325,20.4
20.5,2.4161950299235,624131.4759888,101325,20.5
20.6,2.3918728548166,621073.72435061,101325,20.6
20.7,2.3678998223989,618044.89270206,101325,20.7
20.8,2.3442694966159,615044.59646061,101325,20.8
20.9,2.3209755845014,612072.45750013,101325,20.9
21,2.29801193249,609128.10402255,101325,21
21.1,2.2753725228363,606211.17043246,101325,21.1
21.2,2.2530514701389,603321.29721454,101325,21.2
21.3,2.2310430179638,600458.13081364,101325,21.3
21.4,2.2093415355661,597621.32351774,101325,21.4
21.5,2.1879415147046,594810.53334338,101325,21.5
21.6,2.1668375665489,592025.4239237,101325,21.6
21.7,2.1460244186738,589265.66439901,101325,21.7
21.8,2.1254969121397,586530.92930972,101325,21.8
21.9,2.105249998655,583820.8984917,101325,21.9
22,2.0852787378201,581135.25697394,101325,22
22.1,2.0655782944472,578473.69487845,101325,22.1
22.2,2.0461439359568,575835.90732236,101325,22.2
22.3,2.0269710298468,573221.59432218,101325,22.3
22.4,2.0080550412313,570630.46070018,101325,22.4
22.5,1.989391530449,568062.21599274,101325,22.5
22.6,1.9709761507373,565516.57436077,101325,22.6
22.7,1.9528046459709,562993.25450203,101325,22.7
22.8,1.9348728484623,560491.97956534,101325,22.8
22.9,1.9171766768237,558012.47706674,101325,22.9
23,1.899712133886,555554.47880726,101325,23
23.1,1.8824753046758,553117.72079271,101325,23.1
23.2,1.8654623544473,550701.94315494,101325,23.2
23.3,1.8486695267665,548306.890075,101325,23.3
23.4,1.8320931416489,545932.30970778,101325,23.4
23.5,1.8157295937462,543577.95410832,101325,23.5
23.6,1.7995753505819,541243.5791597,101325,23.6
23.7,1.7836269508346,538928.94450245,101325,23.7
23.8,1.7678810026669,536633.81346539,101325,23.8
23.9,1.7523341820987,534357.952998,101325,23.9
24,1.736983231424,532101.13360422,101325,24
24.1,1.7218249576694,529863.12927755,101325,24.1
24.2,1.7068562310931,527643.71743758,101325,24.2
24.3,1.6920739837238,525442.67886787,101325,24.3
24.4,1.6774752079377,523259.79765502,101325,24.4
24.5,1.6630569550728,521094.8611291,101325,24.5
24.6,1.6488163340789,518947.65980528,101325,24.6
24.7,1.6347505102036,516817.98732667,101325,24.7
24.8,1.6208567037114,514705.64040831,101325,24.8
24.9,1.6071321886367,512610.41878237,101325,24.9
25,1.593574291568,510532.12514444,101325,25
25.1,1.5801803904642,508470.56510088,101325,25.1
25.2,1.5669479135008,506425.54711734,101325,25.2
25.3,1.5538743379458,504396.88246825,101325,25.3
25.4,1.5409571890636,502384.38518736,101325,25.4
25.5,1.5281940390476,500387.87201929,101325,25.5
25.6,1.5155825059791,498407.16237206,101325,25.6
25.7,1.5031202528127,496442.07827055,101325,25.7
25.8,1.4908049863874,494492.44431095,101325,25.8
25.9,1.4786344564622,492558.08761605,101325,25.9
26,1.4666064547762,490638.83779153,101325,26
26.1,1.4547188141316,488734.52688298,101325,26.1
26.2,1.4429694074998,486844.98933393,101325,26.2
26.3,1.43135614715,484970.06194461,101325,26.3
26.4,1.4198769837983,483109.58383155,101325,26.4
26.5,1.4085299057794,481263.39638802,101325,26.5
26.6,1.3973129382365,479431.34324519,101325,26.6
26.7,1.3862241423334,477613.27023411,101325,26.7
26.8,1.3752616144839,475809.02534837,101325,26.8
26.9,1.3644234856009,474018.4587076,101325,26.9
27,1.3537079203639,472241.42252154,101325,27
27.1,1.3431131165035,470477.77105496,101325,27.1
27.2,1.3326373041037,468727.36059313,101325,27.2
27.3,1.322278744921,466990.04940804,101325,27.3
27.4,1.3120357317199,465265.69772527,101325,27.4
27.5,1.3019065876233,463554.16769148,101325,27.5
27.6,1.2918896654805,461855.32334248,101325,27.6
27.7,1.2819833472477,460169.03057203,101325,27.7
27.8,1.2721860433854,458495.15710115,101325,27.8
27.9,1.2624961922686,456833.57244799,101325,27.9
28,1.2529122596118,455184.1478984,101325,28
28.1,1.2434327379067,453546.75647693,101325,28.1
28.2,1.2340561458742,451921.27291844,101325,28.2
28.3,1.2247810279279,450307.57364026,101325,28.3
28.4,1.2156059536513,448705.53671483,101325,28.4
28.5,1.2065295172864,447115.04184292,101325,28.5
28.6,1.1975503372346,445535.97032726,101325,28.6
28.7,1.1886670555686,443968.20504677,101325,28.7
28.8,1.1798783375564,442411.63043122,101325,28.8
28.9,1.1711828711955,440866.13243632,101325,28.9
29,1.1625793667577,439331.59851938,101325,29
29.1,1.1540665563455,437807.9176153,101325,29.1
29.2,1.145643193457,436294.98011312,101325,29.2
29.3,1.1373080525618,434792.67783293,101325,29.3
29.4,1.1290599286861,433300.9040032,101325,29.4
29.5,1.1208976370073,431819.5532386,101325,29.5
29.6,1.1128200124579,430348.52151814,101325,29.6
29.7,1.1048259093376,428887.70616377,101325,29.7
29.8,1.0969142009351,427437.00581935,101325,29.8
29.9,1.0890837791577,425996.32043,101325,29.9
30,1.0813335541694,424565.55122181,101325,30
30.1,1.0736624540368,423144.60068199,101325,30.1
30.2,1.0660694243834,421733.37253925,101325,30.2
30.3,1.0585534280506,420331.7717447,101325,30.3
30.4,1.0511134447675,418939.70445292,101325,30.4
30.5,1.0437484708266,417557.0780035,101325,30.5
30.6,1.0364575187677,416183.80090287,101325,30.6
30.7,1.0292396170678,414819.78280641,101325,30.7
30.8,1.0220938098388,413464.93450097,101325,30.8
30.9,1.0150191565306,412119.16788759,101325,30.9
31,1.0080147316419,410782.39596466,101325,31
31.1,1.0010796244358,409454.53281122,101325,31.1
31.2,0.99421293866312,408135.49357072,101325,31.2
31.3,0.98741379229054,406825.19443492,101325,31.3
31.4,0.98068131723491,405523.55262817,101325,31.4
