time,inlet-p,outlet-p,time
986,130624.43354654,101325,986
987,130543.96623335,101325,987
988,130463.73873213,101325,988
989,130383.75022142,101325,989
990,130303.99988321,101325,990
991,130224.48690288,101325,991
992,130145.21046918,101325,992
993,130066.16977426,101325,993
994,129987.36401359,101325,994
995,129908.79238598,101325,995
996,129830.45409355,101325,996
997,129752.34834173,101325,997
998,129674.47433923,101325,998
999,129596.831298,101325,999
1000,129519.41843327,101325,1000
