time,inlet-p,outlet-p,time
487,316637.22203025,101325,487
488,315711.64575394,101325,488
489,314791.36941306,101325,489
490,313876.35346082,101325,490
491,312966.55870893,101325,491
492,312061.94632327,101325,492
493,311162.47781997,101325,493
494,310268.11506186,101325,494
495,309378.82025499,101325,495
496,308494.55594534,101325,496
497,307615.28501544,101325,497
498,306740.97068106,101325,498
499,305871.57648791,101325,499
500,305007.06630832,101325,500
501,304147.40433793,101325,501
502,303292.5550924,101325,502
503,302442.48340417,101325,503
504,301597.15441922,101325,504
505,300756.53359388,101325,505
506,299920.58669165,101325,506
507,299089.27978008,101325,507
508,298262.57922766,101325,508
509,297440.45170075,101325,509
510,296622.86416057,101325,510
511,295809.78386017,101325,511
512,295001.17834151,101325,512
513,294197.01543249,101325,513
514,293397.26324407,101325,514
515,292601.8901674,101325,515
516,291810.86487099,101325,516
517,291024.15629792,101325,517
518,290241.73366304,101325,518
519,289463.56645028,101325,519
520,288689.62440987,101325,520
521,287919.87755576,101325,521
522,287154.29616286,101325,522
523,286392.85076451,101325,523
524,285635.51214986,101325,524
525,284882.25136129,101325,525
526,284133.03969191,101325,526
527,283387.84868304,101325,527
528,282646.65012171,101325,528
529,281909.41603825,101325,529
530,281176.11870385,101325,530
531,280446.73062818,101325,531
532,279721.22455696,101325,532
533,278999.57346969,101325,533
534,278281.75057731,101325,534
535,277567.72931988,101325,535
536,276857.48336435,101325,536
537,276150.98660227,101325,537
538,275448.21314762,101325,538
539,274749.13733461,101325,539
540,274053.73371548,101325,540
541,273361.97705836,101325,541
542,272673.84234519,101325,542
543,271989.30476955,101325,543
544,271308.33973465,101325,544
545,270630.92285124,101325,545
546,269957.02993556,101325,546
547,269286.6370074,101325,547
548,268619.72028803,101325,548
549,267956.25619827,101325,549
550,267296.22135657,101325,550
551,266639.59257703,101325,551
552,265986.34686755,101325,552
553,265336.46142791,101325,553
554,264689.91364792,101325,554
555,264046.68110558,101325,555
556,263406.74156527,101325,556
557,262770.07297591,101325,557
558,262136.65346921,101325,558
559,261506.46135789,101325,559
560,260879.47513396,101325,560
561,260255.67346693,101325,561
562,259635.03520219,101325,562
563,259017.53935924,101325,563
564,258403.16513008,101325,564
565,257791.89187749,101325,565
566,257183.69913348,101325,566
567,256578.56659759,101325,567
568,255976.47413533,101325,568
569,255377.40177659,101325,569
570,254781.32971407,101325,570
571,254188.23830174,101325,571
572,253598.10805326,101325,572
573,253010.91964054,101325,573
574,252426.65389218,101325,574
575,251845.29179197,101325,575
576,251266.8144775,101325,576
577,250691.20323862,101325,577
578,250118.43951603,101325,578
579,249548.5048999,101325,579
580,248981.38112837,101325,580
581,248417.05008626,101325,581
582,247855.49380359,101325,582
583,247296.6944543,101325,583
584,246740.63435485,101325,584
585,246187.2959629,101325,585
586,245636.66187598,101325,586
587,245088.71483018,101325,587
588,244543.43769888,101325,588
589,244000.81349145,101325,589
590,243460.82535196,101325,590
591,242923.45655796,101325,591
592,242388.69051925,101325,592
593,241856.5107766,101325,593
594,241326.90100058,101325,594
595,240799.84499033,101325,595
596,240275.32667238,101325,596
597,239753.3300995,101325,597
598,239233.83944946,101325,598
599,238716.83902398,101325,599
600,238202.31324748,101325,600
601,237690.24666603,101325,601
602,237180.62394621,101325,602
603,236673.42987398,101325,603
604,236168.64935361,101325,604
605,235666.26740659,101325,605
606,235166.26917056,101325,606
607,234668.63989824,101325,607
608,234173.36495638,101325,608
609,233680.42982475,101325,609
610,233189.82009505,101325,610
611,232701.52146996,101325,611
612,232215.51976209,101325,612
613,231731.80089297,101325,613
614,231250.35089211,101325,614
615,230771.155896,101325,615
616,230294.20214711,101325,616
617,229819.47599301,101325,617
618,229346.96388532,101325,618
619,228876.65237887,101325,619
620,228408.52813071,101325,620
621,227942.57789921,101325,621
622,227478.78854315,101325,622
623,227017.14702082,101325,623
624,226557.64038913,101325,624
625,226100.25580273,101325,625
626,225644.98051312,101325,626
627,225191.8018678,101325,627
628,224740.70730942,101325,628
629,224291.68437492,101325,629
630,223844.72069469,101325,630
631,223399.80399177,101325,631
632,222956.92208096,101325,632
633,222516.0628681,101325,633
634,222077.21434919,101325,634
635,221640.3646096,101325,635
636,221205.50182335,101325,636
637,220772.61425222,101325,637
638,220341.69024508,101325,638
639,219912.71823705,101325,639
640,219485.68674877,101325,640
641,219060.58438567,101325,641
642,218637.39983719,101325,642
643,218216.12187607,101325,643
644,217796.73935759,101325,644
645,217379.2412189,101325,645
646,216963.61647826,101325,646
647,216549.85423435,101325,647
648,216137.94366558,101325,648
649,215727.87402937,101325,649
650,215319.63466149,101325,650
651,214913.21497539,101325,651
652,214508.60446146,101325,652
653,214105.79268647,101325,653
654,213704.76929281,101325,654
655,213305.52399791,101325,655
656,212908.04659353,101325,656
657,212512.32694518,101325,657
658,212118.35499146,101325,658
659,211726.1207434,101325,659
660,211335.61428392,101325,660
661,210946.82576712,101325,661
662,210559.74541774,101325,662
663,210174.36353051,101325,663
664,209790.6704696,101325,664
665,209408.65666798,101325,665
666,209028.31262686,101325,666
667,208649.62891512,101325,667
668,208272.59616869,101325,668
669,207897.20509005,101325,669
670,207523.44644759,101325,670
671,207151.31107511,101325,671
672,206780.78987124,101325,672
673,206411.87379891,101325,673
674,206044.55388477,101325,674
675,205678.8212187,101325,675
676,205314.66695326,101325,676
677,204952.08230315,101325,677
678,204591.0585447,101325,678
679,204231.58701536,101325,679
680,203873.65911317,101325,680
681,203517.26629627,101325,681
682,203162.40008239,101325,682
683,202809.05204836,101325,683
684,202457.2138296,101325,684
685,202106.87711966,101325,685
686,201758.03366971,101325,686
687,201410.67528807,101325,687
688,201064.79383976,101325,688
689,200720.38124598,101325,689
690,200377.4294837,101325,690
691,200035.93058515,101325,691
692,199695.8766374,101325,692
693,199357.25978191,101325,693
694,199020.07221405,101325,694
695,198684.30618266,101325,695
696,198349.95398967,101325,696
697,198017.00798957,101325,697
698,197685.46058906,101325,698
699,197355.30424659,101325,699
700,197026.53147194,101325,700
701,196699.13482577,101325,701
702,196373.10691928,101325,702
703,196048.44041372,101325,703
704,195725.12802004,101325,704
705,195403.16249845,101325,705
706,195082.53665803,101325,706
707,194763.24335634,101325,707
708,194445.27549904,101325,708
709,194128.62603945,101325,709
710,193813.28797825,101325,710
711,193499.25436301,101325,711
712,193186.51828786,101325,712
713,192875.07289312,101325,713
714,192564.9113649,101325,714
715,192256.02693476,101325,715
716,191948.41287932,101325,716
717,191642.06251993,101325,717
718,191336.96922229,101325,718
719,191033.12639608,101325,719
720,190730.52749466,101325,720
721,190429.16601468,101325,721
722,190129.03549574,101325,722
723,189830.12952007,101325,723
724,189532.44171217,101325,724
725,189235.96573848,101325,725
726,188940.69530706,101325,726
727,188646.62416724,101325,727
728,188353.74610932,101325,728
729,188062.05496421,101325,729
730,187771.54460315,101325,730
731,187482.20893737,101325,731
732,187194.04191777,101325,732
733,186907.03753464,101325,733
734,186621.1898173,101325,734
735,186336.49283385,101325,735
736,186052.94069083,101325,736
737,185770.52753293,101325,737
738,185489.24754268,101325,738
739,185209.09494018,101325,739
740,184930.0639828,101325,740
741,184652.14896487,101325,741
742,184375.34421742,101325,742
743,184099.64410787,101325,743
744,183825.04303977,101325,744
745,183551.5354525,101325,745
746,183279.11582102,101325,746
747,183007.77865557,101325,747
748,182737.5185014,101325,748
749,182468.32993852,101325,749
750,182200.20758141,101325,750
751,181933.14607877,101325,751
752,181667.14011326,101325,752
753,181402.18440121,101325,753
754,181138.2736924,101325,754
755,180875.4027698,101325,755
756,180613.56644927,101325,756
757,180352.75957937,101325,757
758,180092.97704109,101325,758
759,179834.21374757,101325,759
760,179576.46464391,101325,760
761,179319.72470688,101325,761
762,179063.98894473,101325,762
763,178809.25239688,101325,763
764,178555.51013376,101325,764
765,178302.75725653,101325,765
766,178050.98889685,101325,766
767,177800.20021669,101325,767
768,177550.38640804,101325,768
769,177301.54269272,101325,769
770,177053.66432217,101325,770
771,176806.7465772,101325,771
772,176560.78476777,101325,772
773,176315.7742328,101325,773
774,176071.71033992,101325,774
775,175828.58848527,101325,775
776,175586.4040933,101325,776
777,175345.15261653,101325,777
778,175104.82953538,101325,778
779,174865.43035792,101325,779
780,174626.95061969,101325,780
781,174389.3858835,101325,781
782,174152.73173922,101325,782
783,173916.98380357,101325,783
784,173682.13771993,101325,784
785,173448.18915816,101325,785
786,173215.13381437,101325,786
787,172982.96741076,101325,787
788,172751.68569542,101325,788
789,172521.28444211,101325,789
790,172291.75945011,101325,790
791,172063.10654403,101325,791
792,171835.3215736,101325,792
793,171608.4004135,101325,793
794,171382.33896318,101325,794
795,171157.13314667,101325,795
796,170932.77891243,101325,796
797,170709.27223313,101325,797
798,170486.6091055,101325,798
799,170264.78555015,101325,799
800,170043.7976114,101325,800
801,169823.6413571,101325,801
802,169604.31287847,101325,802
803,169385.80828992,101325,803
804,169168.1237289,101325,804
805,168951.2553557,101325,805
806,168735.19935334,101325,806
807,168519.95192735,101325,807
808,168305.50930565,101325,808
809,168091.86773835,101325,809
810,167879.02349764,101325,810
811,167666.97287759,101325,811
812,167455.71219402,101325,812
813,167245.23778432,101325,813
814,167035.54600733,101325,814
815,166826.63324314,101325,815
816,166618.49589299,101325,816
817,166411.1303791,101325,817
818,166204.53314448,101325,818
819,165998.70065287,101325,819
820,165793.62938851,101325,820
821,165589.31585603,101325,821
822,165385.75658032,101325,822
823,165182.94810636,101325,823
824,164980.88699909,101325,824
825,164779.56984328,101325,825
826,164578.99324336,101325,826
827,164379.15382331,101325,827
828,164180.04822653,101325,828
829,163981.67311567,101325,829
830,163784.02517251,101325,830
831,163587.10109785,101325,831
832,163390.89761134,101325,832
833,163195.41145137,101325,833
834,163000.63937495,101325,834
835,162806.57815754,101325,835
836,162613.22459297,101325,836
837,162420.57549327,101325,837
838,162228.62768858,101325,838
839,162037.378027,101325,839
840,161846.82337449,101325,840
841,161656.9606147,101325,841
842,161467.7866489,101325,842
843,161279.29839584,101325,843
844,161091.49279161,101325,844
845,160904.36678956,101325,845
846,160717.91736015,101325,846
847,160532.14149082,101325,847
848,160347.03618593,101325,848
849,160162.59846659,101325,849
850,159978.82537057,101325,850
851,159795.71395218,101325,851
852,159613.26128216,101325,852
853,159431.46444755,101325,853
854,159250.32055163,101325,854
855,159069.82671375,101325,855
856,158889.98006925,101325,856
857,158710.77776935,101325,857
858,158532.21698104,101325,858
859,158354.29488697,101325,859
860,158177.00868535,101325,860
861,158000.35558985,101325,861
862,157824.33282948,101325,862
863,157648.93764848,101325,863
864,157474.16730627,101325,864
865,157300.01907727,101325,865
866,157126.49025088,101325,866
867,156953.57813129,101325,867
868,156781.28003749,101325,868
869,156609.59330305,101325,869
870,156438.51527613,101325,870
871,156268.04331931,101325,871
872,156098.17480954,101325,872
873,155928.907138,101325,873
874,155760.23771006,101325,874
875,155592.16394514,101325,875
876,155424.68327662,101325,876
877,155257.79315179,101325,877
878,155091.4910317,101325,878
879,154925.7743911,101325,879
880,154760.64071837,101325,880
881,154596.08751539,101325,881
882,154432.11229746,101325,882
883,154268.71259323,101325,883
884,154105.88594461,101325,884
885,153943.62990665,101325,885
886,153781.94204749,101325,886
887,153620.81994828,101325,887
888,153460.26120305,101325,888
889,153300.26341867,101325,889
890,153140.82421473,101325,890
891,152981.94122351,101325,891
892,152823.61208984,101325,892
893,152665.83447103,101325,893
894,152508.60603683,101325,894
895,152351.9244693,101325,895
896,152195.78746276,101325,896
897,152040.19272369,101325,897
898,151885.13797068,101325,898
899,151730.62093432,101325,899
900,151576.63935713,101325,900
901,151423.1909935,101325,901
902,151270.27360961,101325,902
903,151117.88498333,101325,903
904,150966.02290418,101325,904
905,150814.68517322,101325,905
906,150663.86960299,101325,906
907,150513.57401747,101325,907
908,150363.79625194,101325,908
909,150214.53415296,101325,909
910,150065.7855783,101325,910
911,149917.54839681,101325,911
912,149769.82048842,101325,912
913,149622.59974404,101325,913
914,149475.88406547,101325,914
915,149329.67136538,101325,915
916,149183.95956718,101325,916
917,149038.74660499,101325,917
918,148894.03042359,101325,918
919,148749.80897831,101325,919
920,148606.08023498,101325,920
921,148462.84216987,101325,921
922,148320.09276962,101325,922
923,148177.83003117,101325,923
924,148036.05196172,101325,924
925,147894.75657861,101325,925
926,147753.94190933,101325,926
927,147613.60599139,101325,927
928,147473.74687229,101325,928
929,147334.36260948,101325,929
930,147195.45127024,101325,930
931,147057.01093165,101325,931
932,146919.03968056,101325,932
933,146781.53561346,101325,933
934,146644.49683649,101325,934
935,146507.92146532,101325,935
936,146371.80762515,101325,936
937,146236.15345059,101325,937
938,146100.95708566,101325,938
939,145966.21668367,101325,939
940,145831.93040723,101325,940
941,145698.09642814,101325,941
942,145564.71292735,101325,942
943,145431.77809493,101325,943
944,145299.29012997,101325,944
945,145167.24724054,101325,945
946,145035.64764365,101325,946
947,144904.48956519,101325,947
948,144773.77123986,101325,948
949,144643.49091113,101325,949
950,144513.64683118,101325,950
951,144384.23726086,101325,951
952,144255.26046962,101325,952
953,144126.71473547,101325,953
954,143998.59834491,101325,954
955,143870.9095929,101325,955
956,143743.64678282,101325,956
957,143616.80822636,101325,957
958,143490.39224353,101325,958
959,143364.3971626,101325,959
960,143238.82132002,101325,960
961,143113.66306038,101325,961
962,142988.92073641,101325,962
963,142864.59270886,101325,963
964,142740.67734647,101325,964
965,142617.17302598,101325,965
966,142494.07813201,101325,966
967,142371.39105702,101325,967
968,142249.11020133,101325,968
969,142127.23397298,101325,969
970,142005.76078777,101325,970
971,141884.68906914,101325,971
972,141764.01724818,101325,972
973,141643.74376356,101325,973
974,141523.86706147,101325,974
975,141404.3855956,101325,975
976,141285.29782712,101325,976
977,141166.60222456,101325,977
978,141048.29726382,101325,978
979,140930.38142814,101325,979
980,140812.85320802,101325,980
981,140695.71110118,101325,981
982,140578.95361253,101325,982
