time,inlet-p,outlet-p,time
492,224170.64271037,101325,492
493,223672.78711896,101325,493
494,223177.55371263,101325,494
495,222684.92397089,101325,495
496,222194.87954173,101325,496
497,221707.40223976,101325,497
498,221222.47404436,101325,498
499,220740.07709788,101325,499
500,220260.19370384,101325,500
501,219782.80632516,101325,501
502,219307.8975824,101325,502
503,218835.45025207,101325,503
504,218365.44726489,101325,504
505,217897.87170413,101325,505
506,217432.70680397,101325,506
507,216969.9359478,101325,507
508,216509.54266667,101325,508
509,216051.51063766,101325,509
510,215595.8236823,101325,510
511,215142.46576502,101325,511
512,214691.42099163,101325,512
513,214242.67360777,101325,513
514,213796.20799741,101325,514
515,213352.00868144,101325,515
516,212910.06031609,101325,516
517,212470.34769159,101325,517
518,212032.8557307,101325,518
519,211597.56948729,101325,519
520,211164.47414499,101325,520
521,210733.55501578,101325,521
522,210304.79753864,101325,522
523,209878.18727823,101325,523
524,209453.70992356,101325,524
525,209031.35128665,101325,525
526,208611.0973013,101325,526
527,208192.93402177,101325,527
528,207776.84762153,101325,528
529,207362.82439202,101325,529
530,206950.85074142,101325,530
531,206540.91319344,101325,531
532,206132.99838612,101325,532
533,205727.09307064,101325,533
534,205323.18411016,101325,534
535,204921.25847865,101325,535
536,204521.30325977,101325,536
537,204123.3056457,101325,537
538,203727.25293607,101325,538
539,203333.13253687,101325,539
540,202940.93195928,101325,540
541,202550.63881869,101325,541
542,202162.24083358,101325,542
543,201775.7258245,101325,543
544,201391.081713,101325,544
545,201008.29652066,101325,545
546,200627.358368,101325,546
547,200248.25547357,101325,547
548,199870.97615288,101325,548
549,199495.50881747,101325,549
550,199121.84197394,101325,550
551,198749.96422298,101325,551
552,198379.86425845,101325,552
553,198011.53086642,101325,553
554,197644.95292426,101325,554
555,197280.11939975,101325,555
556,196917.01935016,101325,556
557,196555.64192136,101325,557
558,196195.97634695,101325,558
559,195838.0119474,101325,559
560,195481.73812915,101325,560
561,195127.14438383,101325,561
562,194774.22028737,101325,562
563,194422.95549917,101325,563
564,194073.33976132,101325,564
565,193725.36289775,101325,565
566,193379.01481346,101325,566
567,193034.28549369,101325,567
568,192691.1650032,101325,568
569,192349.64348542,101325,569
570,192009.71116176,101325,570
571,191671.35833079,101325,571
572,191334.57536753,101325,572
573,190999.35272272,101325,573
574,190665.68092206,101325,574
575,190333.55056549,101325,575
576,190002.9523265,101325,576
577,189673.87695142,101325,577
578,189346.31525871,101325,578
579,189020.25813824,101325,579
580,188695.6965507,101325,580
581,188372.62152682,101325,581
582,188051.02416676,101325,582
583,187730.89563947,101325,583
584,187412.22718196,101325,584
585,187095.01009874,101325,585
586,186779.23576114,101325,586
587,186464.89560667,101325,587
588,186151.98113842,101325,588
589,185840.48392444,101325,589
590,185530.39559712,101325,590
591,185221.70785259,101325,591
592,184914.41245013,101325,592
593,184608.50121156,101325,593
594,184303.9660207,101325,594
595,184000.79882274,101325,595
596,183698.9916237,101325,596
597,183398.53648986,101325,597
598,183099.42554721,101325,598
599,182801.65098087,101325,599
600,182505.20503458,101325,600
601,182210.08001013,101325,601
602,181916.26826684,101325,602
603,181623.76222104,101325,603
604,181332.55434553,101325,604
605,181042.63716905,101325,605
606,180754.00327581,101325,606
607,180466.64530496,101325,607
608,180180.55595008,101325,608
609,179895.72795869,101325,609
610,179612.15413178,101325,610
611,179329.82732329,101325,611
612,179048.74043968,101325,612
613,178768.8864394,101325,613
614,178490.25833244,101325,614
615,178212.8491799,101325,615
616,177936.65209348,101325,616
617,177661.66023505,101325,617
618,177387.86681621,101325,618
619,177115.26509781,101325,619
620,176843.84838954,101325,620
621,176573.61004951,101325,621
622,176304.54348375,101325,622
623,176036.64214587,101325,623
624,175769.89953657,101325,624
625,175504.30920325,101325,625
626,175239.8647396,101325,626
627,174976.5597852,101325,627
628,174714.38802506,101325,628
629,174453.34318931,101325,629
630,174193.41905271,101325,630
631,173934.60943432,101325,631
632,173676.9081971,101325,632
633,173420.30924751,101325,633
634,173164.80653513,101325,634
635,172910.3940523,101325,635
636,172657.06583375,101325,636
637,172404.8159562,101325,637
638,172153.63853802,101325,638
639,171903.52773889,101325,639
640,171654.47775937,101325,640
641,171406.48284063,101325,641
642,171159.53726406,101325,642
643,170913.6353509,101325,643
644,170668.77146196,101325,644
645,170424.93999722,101325,645
646,170182.13539551,101325,646
647,169940.35213421,101325,647
648,169699.58472888,101325,648
649,169459.82773295,101325,649
650,169221.0757374,101325,650
651,168983.32337043,101325,651
652,168746.56529716,101325,652
653,168510.79621929,101325,653
654,168276.01087483,101325,654
655,168042.20403776,101325,655
656,167809.37051773,101325,656
657,167577.50515978,101325,657
658,167346.60284401,101325,658
659,167116.65848531,101325,659
660,166887.66703308,101325,660
661,166659.62347089,101325,661
662,166432.52281625,101325,662
663,166206.36012028,101325,663
664,165981.13046749,101325,664
665,165756.82897542,101325,665
666,165533.45079444,101325,666
667,165310.99110742,101325,667
668,165089.44512953,101325,668
669,164868.80810788,101325,669
670,164649.07532133,101325,670
671,164430.24208022,101325,671
672,164212.30372606,101325,672
673,163995.25563134,101325,673
674,163779.09319922,101325,674
675,163563.81186331,101325,675
676,163349.40708741,101325,676
677,163135.87436529,101325,677
678,162923.20922037,101325,678
679,162711.40720559,101325,679
680,162500.46390305,101325,680
681,162290.37492389,101325,681
682,162081.13590794,101325,682
683,161872.74252358,101325,683
684,161665.19046747,101325,684
685,161458.47546431,101325,685
686,161252.59326663,101325,686
687,161047.53965458,101325,687
688,160843.31043567,101325,688
689,160639.9014446,101325,689
690,160437.30854297,101325,690
691,160235.52761916,101325,691
692,160034.55458802,101325,692
693,159834.38539073,101325,693
694,159635.01599455,101325,694
695,159436.44239264,101325,695
696,159238.66060382,101325,696
697,159041.6666724,101325,697
698,158845.45666796,101325,698
699,158650.02668515,101325,699
700,158455.3728435,101325,700
701,158261.49128723,101325,701
702,158068.37818502,101325,702
703,157876.02972987,101325,703
704,157684.44213886,101325,704
705,157493.61165299,101325,705
706,157303.53453699,101325,706
707,157114.20707912,101325,707
708,156925.62559102,101325,708
709,156737.78640747,101325,709
710,156550.68588627,101325,710
711,156364.32040802,101325,711
712,156178.68637596,101325,712
713,155993.78021581,101325,713
714,155809.59837554,101325,714
715,155626.13732527,101325,715
716,155443.39355706,101325,716
717,155261.36358473,101325,717
718,155080.04394373,101325,718
719,154899.43119093,101325,719
720,154719.52190449,101325,720
721,154540.3126837,101325,721
722,154361.80014877,101325,722
723,154183.98094072,101325,723
724,154006.85172122,101325,724
725,153830.4091724,101325,725
726,153654.6499967,101325,726
727,153479.57091675,101325,727
728,153305.1686752,101325,728
729,153131.44003453,101325,729
730,152958.38177695,101325,730
731,152785.99070425,101325,731
732,152614.26363761,101325,732
733,152443.19741749,101325,733
734,152272.78890349,101325,734
735,152103.03497415,101325,735
736,151933.9325269,101325,736
737,151765.47847782,101325,737
738,151597.6697616,101325,738
739,151430.50333129,101325,739
740,151263.97615827,101325,740
741,151098.08523205,101325,741
742,150932.82756013,101325,742
743,150768.20016793,101325,743
744,150604.20009858,101325,744
745,150440.82441283,101325,745
746,150278.07018892,101325,746
747,150115.93452245,101325,747
748,149954.41452622,101325,748
749,149793.50733017,101325,749
750,149633.21008116,101325,750
751,149473.51994296,101325,751
752,149314.43409601,101325,752
753,149155.94973738,101325,753
754,148998.06408063,101325,754
755,148840.77435566,101325,755
756,148684.07780862,101325,756
757,148527.9717018,101325,757
758,148372.45331346,101325,758
759,148217.51993778,101325,759
760,148063.16888471,101325,760
761,147909.39747985,101325,761
762,147756.20306436,101325,762
763,147603.58299483,101325,763
764,147451.53464317,101325,764
765,147300.05539651,101325,765
766,147149.14265708,101325,766
767,146998.7938421,101325,767
768,146849.00638369,101325,768
769,146699.77772876,101325,769
770,146551.10533887,101325,770
771,146402.98669016,101325,771
772,146255.41927325,101325,772
773,146108.40059312,101325,773
774,145961.92816899,101325,774
775,145815.99953428,101325,775
776,145670.61223643,101325,776
777,145525.76383688,101325,777
778,145381.45191089,101325,778
779,145237.67404752,101325,779
780,145094.42784948,101325,780
781,144951.71093306,101325,781
782,144809.520928,101325,782
783,144667.85547746,101325,783
784,144526.71223786,101325,784
785,144386.08887881,101325,785
786,144245.98308305,101325,786
787,144106.3925463,101325,787
788,143967.31497722,101325,788
789,143828.74809728,101325,789
790,143690.68964071,101325,790
791,143553.13735437,101325,791
792,143416.08899771,101325,792
793,143279.54234263,101325,793
794,143143.49517343,101325,794
795,143007.94528673,101325,795
796,142872.89049135,101325,796
797,142738.32860825,101325,797
798,142604.25747044,101325,798
799,142470.6749229,101325,799
800,142337.57882252,101325,800
801,142204.96703795,101325,801
802,142072.8374496,101325,802
803,141941.18794952,101325,803
804,141810.0164413,101325,804
805,141679.32084006,101325,805
806,141549.09907228,101325,806
807,141419.34907581,101325,807
808,141290.06879973,101325,808
809,141161.2562043,101325,809
810,141032.90926088,101325,810
811,140905.02595188,101325,811
812,140777.60427062,101325,812
813,140650.64222133,101325,813
814,140524.13781903,101325,814
815,140398.08908949,101325,815
816,140272.49406911,101325,816
817,140147.3508049,101325,817
818,140022.65735439,101325,818
819,139898.41178553,101325,819
820,139774.61217669,101325,820
821,139651.2566165,101325,821
822,139528.34320386,101325,822
823,139405.87004783,101325,823
824,139283.83526759,101325,824
825,139162.23699233,101325,825
826,139041.07336122,101325,826
827,138920.34252333,101325,827
828,138800.04263759,101325,828
829,138680.17187268,101325,829
830,138560.72840699,101325,830
831,138441.71042856,101325,831
832,138323.11613501,101325,832
833,138204.94373348,101325,833
834,138087.19144057,101325,834
835,137969.85748226,101325,835
836,137852.94009387,101325,836
837,137736.43751999,101325,837
838,137620.34801443,101325,838
839,137504.66984014,101325,839
840,137389.40126916,101325,840
841,137274.54058256,101325,841
842,137160.0860704,101325,842
843,137046.03603164,101325,843
844,136932.38877411,101325,844
845,136819.14261441,101325,845
846,136706.29587792,101325,846
847,136593.84689869,101325,847
848,136481.79401939,101325,848
849,136370.13559129,101325,849
850,136258.86997416,101325,850
851,136158.07523443,101325,851
852,136057.60245783,101325,852
853,135957.4504307,101325,853
854,135857.61794506,101325,854
855,135758.10379857,101325,855
856,135658.9067945,101325,856
857,135560.02574167,101325,857
858,135461.4594545,101325,858
859,135363.20675288,101325,859
860,135265.2664622,101325,860
861,135167.63741332,101325,861
862,135070.31844247,101325,862
863,134973.30839131,101325,863
864,134876.6061068,101325,864
865,134780.21044125,101325,865
866,134684.12025225,101325,866
867,134588.33440262,101325,867
868,134492.85176045,101325,868
869,134397.67119898,101325,869
870,134302.79159666,101325,870
871,134208.21183704,101325,871
872,134113.93080883,101325,872
873,134019.94740578,101325,873
874,133926.26052672,101325,874
875,133832.86907549,101325,875
876,133739.77196095,101325,876
877,133646.96809693,101325,877
878,133554.45640219,101325,878
879,133462.2358004,101325,879
880,133370.30522016,101325,880
881,133278.66359488,101325,881
882,133187.30986285,101325,882
883,133096.24296715,101325,883
884,133005.46185562,101325,884
885,132914.96548089,101325,885
886,132824.7528003,101325,886
887,132734.82277588,101325,887
888,132645.17437437,101325,888
889,132555.80656713,101325,889
890,132466.71833015,101325,890
891,132377.90864401,101325,891
892,132289.37649388,101325,892
893,132201.12086946,101325,893
894,132113.14076499,101325,894
895,132025.43517917,101325,895
896,131938.00311522,101325,896
897,131850.84358076,101325,897
898,131763.95558786,101325,898
899,131677.33815298,101325,899
900,131590.99029695,101325,900
901,131504.91104495,101325,901
902,131419.09942649,101325,902
903,131333.55447536,101325,903
904,131248.27522966,101325,904
905,131163.26073172,101325,905
906,131078.5100281,101325,906
907,130994.02216958,101325,907
908,130909.79621112,101325,908
909,130825.83121183,101325,909
910,130742.12623498,101325,910
911,130658.68034793,101325,911
912,130575.49262214,101325,912
913,130492.56213317,101325,913
914,130409.88796059,101325,914
915,130327.46918801,101325,915
916,130245.30490306,101325,916
917,130163.39419732,101325,917
918,130081.73616638,101325,918
919,130000.32990971,101325,919
920,129919.17453076,101325,920
921,129838.26913683,101325,921
922,129757.61283912,101325,922
923,129677.20475269,101325,923
924,129597.04399641,101325,924
925,129517.12969299,101325,925
926,129437.46096893,101325,926
927,129358.03695449,101325,927
928,129278.85678369,101325,928
929,129199.91959429,101325,929
930,129121.22452776,101325,930
931,129042.77072925,101325,931
932,128964.55734761,101325,932
933,128886.58353532,101325,933
934,128808.84844851,101325,934
935,128731.35124692,101325,935
936,128654.09109389,101325,936
937,128577.06715632,101325,937
938,128500.27860469,101325,938
939,128423.72461301,101325,939
940,128347.40435881,101325,940
941,128271.31702314,101325,941
942,128195.4617905,101325,942
943,128119.83784887,101325,943
944,128044.4443897,101325,944
945,127969.28060783,101325,945
946,127894.34570155,101325,946
947,127819.6388725,101325,947
948,127745.15932574,101325,948
949,127670.90626965,101325,949
950,127596.87891597,101325,950
951,127523.07647977,101325,951
952,127449.49817941,101325,952
953,127376.14323654,101325,953
954,127303.01087608,101325,954
955,127230.10032622,101325,955
956,127157.41081836,101325,956
957,127084.94158714,101325,957
958,127012.69187041,101325,958
959,126940.66090918,101325,959
960,126868.84794766,101325,960
961,126797.25223319,101325,961
962,126725.87301627,101325,962
963,126654.7095505,101325,963
964,126583.76109261,101325,964
965,126513.02690239,101325,965
966,126442.50624273,101325,966
967,126372.19837956,101325,967
968,126302.10258188,101325,968
969,126232.21812167,101325,969
970,126162.54427398,101325,970
971,126093.0803168,101325,971
972,126023.82553114,101325,972
973,125954.77920095,101325,973
974,125885.94061316,101325,974
975,125817.3090576,101325,975
976,125748.88382704,101325,976
977,125680.66421716,101325,977
978,125612.64952653,101325,978
979,125544.83905658,101325,979
980,125477.23211162,101325,980
981,125409.8279988,101325,981
982,125342.6260281,101325,982
983,125275.62551232,101325,983
984,125208.82576707,101325,984
985,125142.22611075,101325,985
986,125075.82586454,101325,986
987,125009.62435235,101325,987
