time,inlet-p,outlet-p
13.8,869431.80287807,101325
13.9,863712.12989277,101325
14,858056.95533997,101325
14.1,852465.24565783,101325
14.2,846935.99691643,101325
14.3,841468.23297985,101325
14.4,836061.00383221,101325
14.5,830713.3840535,101325
14.6,825424.47143181,101325
14.7,820193.38569911,101325
14.8,815019.26737884,101325
14.9,809901.27673438,101325
15,804838.59280851,101325
15.1,799830.41254464,101325
15.2,794875.94998185,101325
15.3,789974.43551612,101325
15.4,785125.1152212,101325
15.5,780327.25022317,101325
15.6,775580.11612323,101325
15.7,770883.00246394,101325
15.8,766235.21223466,101325
15.9,761636.06141228,101325
16,757084.87853381,101325
16.1,752581.00429771,101325
16.2,748123.79119132,101325
16.3,743712.60314173,101325
16.4,739346.81518808,101325
16.5,735025.81317318,101325
16.6,730748.99345276,101325
16.7,726515.76262069,101325
16.8,722325.53724883,101325
16.9,718177.74364019,101325
17,714071.81759425,101325
17.1,710007.20418348,101325
17.2,705983.35754003,101325
17.3,701999.74065188,101325
17.4,698055.82516761,101325
17.5,694151.09120915,101325
17.6,690285.02719199,101325
17.7,686457.12965212,101325
17.8,682666.90307938,101325
17.9,678913.8597567,101325
18,675197.51960482,101325
18.1,671517.41003218,101325
18.2,667873.06578953,101325
18.3,664264.02882913,101325
18.4,660689.84816817,101325
18.5,657150.07975605,101325
18.6,653644.28634558,101325
18.7,650172.03736761,101325
18.8,646732.90880906,101325
18.9,643326.48309412,101325
19,639952.34896851,101325
19.1,636610.10138655,101325
19.2,633299.34140102,101325
19.3,630019.6760557,101325
19.4,626770.71828027,101325
19.5,623552.0867878,101325
19.6,620363.40597437,101325
19.7,617204.30582105,101325
19.8,614074.42179791,101325
19.9,610973.39477017,101325
20,607900.87090626,101325
20.1,604856.50158785,101325
20.2,601839.9433217,101325
20.3,598850.85765332,101325
20.4,595888.91108233,101325
20.5,592953.77497961,101325
20.6,590045.1255059,101325
20.7,587162.6435322,101325
20.8,584306.01456152,101325
20.9,581474.92865228,101325
21,578669.0803431,101325
21.1,575888.16857897,101325
21.2,573131.89663895,101325
21.3,570399.97206506,101325
21.4,567692.10659259,101325
21.5,565008.01608167,101325
21.6,562347.42045009,101325
21.7,559710.04360736,101325
21.8,557095.61338998,101325
21.9,554503.86149784,101325
22,551934.52343183,101325
22.1,549387.33843252,101325
22.2,546862.04941997,101325
22.3,544358.4029346,101325
22.4,541876.14907911,101325
22.5,539415.04146148,101325
22.6,536974.83713888,101325
22.7,534555.29656267,101325
22.8,532156.18352431,101325
22.9,529777.26510225,101325
23,527418.31160971,101325
23.1,525079.09654346,101325
23.2,522759.39653337,101325
23.3,520458.99129293,101325
23.4,518177.66357062,101325
23.5,515915.19910209,101325
23.6,513671.3865632,101325
23.7,511446.01752383,101325
23.8,509238.88640255,101325
23.9,507049.790422,101325
24,504878.5295651,101325
24.1,502724.90653199,101325
24.2,500588.72669767,101325
24.3,498469.79807043,101325
24.4,496367.93125096,101325
24.5,494282.93939213,101325
24.6,492214.63815952,101325
24.7,490162.84569254,101325
24.8,488127.38256632,101325
24.9,486108.07175412,101325
25,484104.7385905,101325
25.1,482117.21073501,101325
25.2,480145.31813655,101325
25.3,478188.89299835,101325
25.4,476247.76974348,101325
25.5,474321.95834783,101325
25.6,472411.12151258,101325
25.7,470515.10016226,101325
25.8,468633.73730838,101325
25.9,466766.8780178,101325
26,464914.3693816,101325
26.1,463076.06048449,101325
26.2,461251.80237476,101325
26.3,459441.44803465,101325
26.4,457644.8523513,101325
26.5,455861.87208814,101325
26.6,454092.36585678,101325
26.7,452336.1940893,101325
26.8,450593.21901114,101325
26.9,448863.30461427,101325
27,447146.31663092,101325
27.1,445442.12250773,101325
27.2,443750.59138025,101325
27.3,442071.59404797,101325
27.4,440405.00294968,101325
27.5,438750.69213928,101325
27.6,437108.53726194,101325
27.7,435478.4155307,101325
27.8,433860.20570345,101325
27.9,432253.78806024,101325
28,430659.04438102,101325
28.1,429075.85792367,101325
28.2,427504.1134025,101325
28.3,425943.69696696,101325
28.4,424394.49618085,101325
28.5,422856.40000169,101325
28.6,421329.29876063,101325
28.7,419813.08414247,101325
28.8,418307.64916619,101325
28.9,416812.88816569,101325
29,415328.69677083,101325
29.1,413854.97188888,101325
29.2,412391.61168613,101325
29.3,410938.51556993,101325
29.4,409495.58417087,101325
29.5,408062.71932543,101325
29.6,406639.82405872,101325
29.7,405226.80256762,101325
29.8,403823.56020417,101325
29.9,402430.00345916,101325
30,401046.03994605,101325
