time,inlet-p,outlet-p
14,629816.21405533,101325
14.1,625356.16463117,101325
14.2,620953.6220083,101325
14.3,616607.56147334,101325
14.4,612316.984442,101325
14.5,608080.91727339,101325
14.6,603898.41017939,101325
14.7,599768.53621931,101325
14.8,595690.39037132,101325
14.9,591663.08867287,101325
15,587685.76742298,101325
15.1,583757.58244033,101325
15.2,579877.70837152,101325
15.3,576045.33804448,101325
15.4,572259.68186284,101325
15.5,568519.96723704,101325
15.6,564825.43804898,101325
15.7,561175.35414689,101325
15.8,557568.99086785,101325
15.9,554005.63858534,101325
16,550484.60227975,101325
16.1,547005.20112984,101325
16.2,543566.76812348,101325
16.3,540168.64968598,101325
16.4,536810.20532485,101325
16.5,533490.8072895,101325
16.6,530209.84024488,101325
16.7,526966.70095818,101325
16.8,523760.79799739,101325
16.9,520591.55144126,101325
17,517458.39259961,101325
17.1,514360.76374358,101325
17.2,511298.11784507,101325
17.3,508269.91832487,101325
17.4,505275.63880899,101325
17.5,502314.76289278,101325
17.6,499386.78391234,101325
17.7,496491.20472287,101325
17.8,493627.53748374,101325
17.9,490795.30344972,101325
18,487994.03276834,101325
18.1,485223.26428293,101325
18.2,482482.54534112,101325
18.3,479771.43160869,101325
18.4,477089.48688833,101325
18.5,474436.28294341,101325
18.6,471811.63563586,101325
18.7,469214.89081182,101325
18.8,466645.64321345,101325
18.9,464103.4948805,101325
19,461588.05499565,101325
19.1,459098.93973378,101325
19.2,456635.77211496,101325
19.3,454198.18186109,101325
19.4,451785.80525605,101325
19.5,449398.28500925,101325
19.6,447035.27012246,101325
19.7,444696.41575988,101325
19.8,442381.38312124,101325
19.9,440089.83931803,101325
20,437821.45725246,101325
20.1,435575.91549949,101325
20.2,433352.89819141,101325
20.3,431152.09490524,101325
20.4,428973.20055268,101325
20.5,426815.9152726,101325
20.6,424679.94432601,101325
20.7,422564.99799344,101325
20.8,420470.79147466,101325
20.9,418397.04479062,101325
21,416343.4826877,101325
21.1,414309.83454407,101325
21.2,412295.83427814,101325
21.3,410301.22025909,101325
21.4,408325.73521941,101325
21.5,406369.12616935,101325
21.6,404431.14431329,101325
21.7,402511.54496797,101325
21.8,400610.08748251,101325
21.9,398726.53516022,101325
22,396860.65518206,101325
22.1,395012.21853188,101325
22.2,393180.99992321,101325
22.3,391366.77772764,101325
22.4,389569.33390486,101325
22.5,387788.4539341,101325
22.6,386023.92674709,101325
22.7,384275.54466251,101325
22.8,382543.10332181,101325
22.9,380826.40162639,101325
23,379125.24167618,101325
23.1,377439.4287095,101325
23.2,375768.77104419,101325
23.3,374113.08002002,101325
23.4,372472.16994233,101325
23.5,370845.85802682,101325
23.6,369233.96434552,101325
23.7,367636.31177396,101325
23.8,366052.72593936,101325
23.9,364483.03516995,101325
24,362927.07044539,101325
24.1,361384.66534814,101325
24.2,359855.6560159,101325
24.3,358339.88109505,101325
24.4,356837.18169502,101325
24.5,355347.4013436,101325
24.6,353870.38594323,101325
24.7,352405.98372813,101325
24.8,350954.04522233,101325
24.9,349514.42319859,101325
25,348086.97263811,101325
25.1,346671.5506911,101325
25.2,345268.01663814,101325
25.3,343876.23185235,101325
25.4,342496.05976226,101325
25.5,341127.36581553,101325
25.6,339770.01744332,101325
25.7,338423.88402542,101325
25.8,337088.83685604,101325
25.9,335764.74911037,101325
26,334451.49581172,101325
26.1,333148.95379935,101325
26.2,331857.00169696,101325
26.3,330575.51988177,101325
26.4,329304.39045424,101325
26.5,328043.49720841,101325
26.6,326792.72560275,101325
26.7,325551.96273165,101325
26.8,324321.09729747,101325
26.9,323100.0195831,101325
27,321888.6214251,101325
27.1,320686.79618729,101325
27.2,319494.43873499,101325
27.3,318311.44540959,101325
27.4,317137.71400377,101325
27.5,315973.14373708,101325
27.6,314817.63523209,101325
27.7,313671.09049089,101325
27.8,312533.41287215,101325
27.9,311404.50706857,101325
28,310284.27908474,101325
28.1,309172.63621545,101325
28.2,308069.48702444,101325
28.3,306974.74132347,101325
28.4,305888.3101519,101325
28.5,304810.10575655,101325
28.6,303740.041572,101325
28.7,302678.03220126,101325
28.8,301623.99339677,101325
28.9,300577.84204179,101325
29,299539.49613211,101325
29.1,298508.87475815,101325
29.2,297485.8980873,101325
29.3,296470.4873467,101325
29.4,295462.56480628,101325
29.5,294462.05376207,101325
29.6,293468.87851992,101325
29.7,292482.96437946,101325
29.8,291504.23761833,101325
29.9,290532.62547675,101325
30,289568.05614237,101325
