time,Re,inlet-p,outlet-p,time
14.1,14.694065084255,1295387.7623655,101325,14.1
14.2,14.553700126928,1289256.5526443,101325,14.2
14.3,14.414815002625,1283160.903971,101325,14.3
14.4,14.277393186078,1277100.5995473,101325,14.4
14.5,14.141418345933,1271075.4240383,101325,14.5
14.6,14.006874341807,1265085.1635353,101325,14.6
14.7,13.873745221517,1259129.6055243,101325,14.7
14.8,13.742015218434,1253208.5388586,101325,14.8
14.9,13.61166874896,1247321.7537359,101325,14.9
15,13.48269041009,1241469.0416774,101325,15
15.1,13.35506497707,1235650.1955097,101325,15.1
15.2,13.228777401115,1229865.0093495,101325,15.2
15.3,13.103812807192,1224113.2785881,101325,15.3
15.4,12.980156491862,1218394.7998793,101325,15.4
15.5,12.857793921169,1212709.3711266,101325,15.5
15.6,12.736710728567,1207056.7914727,101325,15.6
15.7,12.616892712893,1201436.8612886,101325,15.7
15.8,12.498325836377,1195849.3821644,101325,15.8
15.9,12.380996222683,1190294.1568994,101325,15.9
16,12.264890154977,1184770.989494,101325,16
16.1,12.149994074036,1179279.6851404,101325,16.1
16.2,12.036294576375,1173820.0502152,101325,16.2
16.3,11.923778412401,1168391.8922709,101325,16.3
16.4,11.812432484602,1162995.0200285,101325,16.4
16.5,11.702243845748,1157629.2433699,101325,16.5
16.6,11.593199697123,1152294.3733303,101325,16.6
16.7,11.485287386779,1146990.2220913,101325,16.7
16.8,11.378494407811,1141716.6029735,101325,16.8
16.9,11.272808396656,1136473.3304296,101325,16.9
17,11.168217131408,1131260.2200375,101325,17
17.1,11.064708530159,1126077.0884933,101325,17.1
17.2,10.962270649361,1120923.7536048,101325,17.2
17.3,10.860891682202,1115800.0342845,101325,17.3
17.4,10.760559957009,1110705.750543,101325,17.4
17.5,10.661263935661,1105640.7234828,101325,17.5
17.6,10.562992212035,1100604.7752912,101325,17.6
17.7,10.465733510453,1095597.7292342,101325,17.7
17.8,10.369476684166,1090619.4096501,101325,17.8
17.9,10.27421071384,1085669.6419429,101325,17.9
18,10.179924706071,1080748.2525761,101325,18
18.1,10.086607891912,1075855.0690663,101325,18.1
18.2,9.9942496254207,1070989.9199772,101325,18.2
18.3,9.9028393822224,1066152.6349133,101325,18.3
18.4,9.8123667580898,1061343.0445133,101325,18.4
18.5,9.7228214675414,1056560.9804449,101325,18.5
18.6,9.6341933424553,1051806.2753978,101325,18.6
18.7,9.5464723306994,1047078.763078,101325,18.7
18.8,9.4596484947784,1042378.2782021,101325,18.8
18.9,9.3737120104962,1037704.6564908,101325,18.9
19,9.2886531656341,1033057.7346633,101325,19
19.1,9.2044623586457,1028437.3504311,101325,19.1
19.2,9.1211300973656,1023843.3424928,101325,19.2
19.3,9.0386469977346,1019275.5505273,101325,19.3
19.4,8.9570037825391,1014733.8151888,101325,19.4
19.5,8.8761912801667,1010217.9781006,101325,19.5
19.6,8.7962004233743,1005727.8818497,101325,19.6
19.7,8.7170222480735,1001263.3699807,101325,19.7
19.8,8.6386478921275,996824.28699058,101325,19.8
19.9,8.5610685941646,992410.47832274,101325,19.9
20,8.4842756924044,988021.79036156,101325,20
20.1,8.4082606234976,983658.07042681,101325,20.1
20.2,8.3330149213811,979319.16676812,101325,20.2
20.3,8.2585302161444,975004.92855948,101325,20.3
20.4,8.1847982329113,970715.20589382,101325,20.4
20.5,8.1118107907336,966449.8497775,101325,20.5
20.6,8.0395598014984,962208.71212499,101325,20.6
20.7,7.9680372688481,957991.64575345,101325,20.7
20.8,7.8972352871131,953798.50437742,101325,20.8
20.9,7.827146040257,949629.14260352,101325,20.9
21,7.757761800835,945483.41592515,101325,21
21.1,7.689074928963,941361.18071726,101325,21.1
21.2,7.6210778713007,937262.29423117,101325,21.2
21.3,7.5537631600451,933186.61458932,101325,21.3
21.4,7.4871234119372,929134.00078019,101325,21.4
21.5,7.4211513272792,925104.31265312,101325,21.5
21.6,7.3558396889641,921097.41091328,101325,21.6
21.7,7.2911813615163,917113.15711652,101325,21.7
21.8,7.2271692901441,913151.41366445,101325,21.8
21.9,7.1637964998023,909212.04379932,101325,21.9
22,7.1010560942672,905294.91159915,101325,22
22.1,7.0389412552209,901399.8819727,101325,22.1
22.2,6.9774452413481,897526.82065461,101325,22.2
22.3,6.9165613874422,893675.59420048,101325,22.3
22.4,6.8562831035225,889846.06998205,101325,22.4
22.5,6.7966038739619,886038.1161823,101325,22.5
22.6,6.7375172566243,882251.60179073,101325,22.6
22.7,6.6790168820128,878486.39659849,101325,22.7
22.8,6.6210964524278,874742.37119374,101325,22.8
22.9,6.5637497411345,871019.39695683,101325,22.9
23,6.5069705915406,867317.34605567,101325,23
23.1,6.4507529163842,863636.09144105,101325,23.1
23.2,6.3950906969297,859975.50684197,101325,23.2
23.3,6.3399779821753,856335.46676107,101325,23.3
23.4,6.2854088880676,852715.84647004,101325,23.4
23.5,6.2313775967272,849116.52200501,101325,23.5
23.6,6.1778783556827,845537.37016209,101325,23.6
23.7,6.1249054771132,841978.26849281,101325,23.7
23.8,6.0724533371009,838439.09529967,101325,23.8
23.9,6.0205163748913,834919.72963166,101325,23.9
24,5.9690890921631,831420.05127986,101325,24
24.1,5.9181660523056,827939.94077301,101325,24.1
24.2,5.8677418797058,824479.27937315,101325,24.2
24.3,5.8178112590431,821037.94907124,101325,24.3
24.4,5.7683689345921,817615.83258289,101325,24.4
24.5,5.7194097095344,814212.81334397,101325,24.5
24.6,5.6709284452782,810828.77550643,101325,24.6
24.7,5.6229200607849,807463.60393397,101325,24.7
24.8,5.5753795319054,804117.18419784,101325,24.8
24.9,5.5283018907226,800789.40257264,101325,24.9
25,5.4816822249029,797480.14603213,101325,25
25.1,5.4355156770538,794189.30224508,101325,25.1
25.2,5.3897974440909,790916.75957113,101325,25.2
25.3,5.3445227766106,787662.40705668,101325,25.3
25.4,5.2996869782712,784426.13443083,101325,25.4
25.5,5.2552854051813,781207.83210127,101325,25.5
25.6,5.2113134652946,778007.39115029,101325,25.6
25.7,5.1677666178125,774824.70333075,101325,25.7
25.8,5.1246403725934,771659.66106204,101325,25.8
25.9,5.0819302895692,768512.1574262,101325,25.9
26,5.0396319781681,765382.08616391,101325,26
26.1,4.9977410967451,762269.34167055,101325,26.1
26.2,4.956253352018,759173.81899238,101325,26.2
26.3,4.915164498511,756095.41382257,101325,26.3
26.4,4.8744703380044,753034.02249741,101325,26.4
26.5,4.8341667189907,749989.54199241,101325,26.5
26.6,4.7942495361373,746961.86991857,101325,26.6
26.7,4.7547147297553,743950.9045185,101325,26.7
26.8,4.7155582852748,740956.54466273,101325,26.8
26.9,4.6767762327259,737978.6898459,101325,26.9
27,4.638364646226,735017.24018307,101325,27
27.1,4.6003196434736,732072.09640599,101325,27.1
27.2,4.5626373852471,729143.15985944,101325,27.2
27.3,4.5253140749101,726230.33249755,101325,27.3
27.4,4.4883459579226,723333.51688017,101325,27.4
27.5,4.4517293213573,720452.61616923,101325,27.5
27.6,4.4154604934222,717587.53412515,101325,27.6
27.7,4.3795358429882,714738.17510327,101325,27.7
27.8,4.3439517791231,711904.44405028,101325,27.8
27.9,4.3087047506301,709086.24650066,101325,27.9
28,4.2737912455921,706283.4885732,101325,28
28.1,4.2392077909215,703496.07696749,101325,28.1
28.2,4.2049540290555,700724.16847228,101325,28.2
28.3,4.1710234280969,697967.41869943,101325,28.3
28.4,4.1374126296889,695225.73609521,101325,28.4
28.5,4.1041183125483,692499.02967208,101325,28.5
28.6,4.0711371920331,689787.20900562,101325,28.6
28.7,4.0384660197251,687090.18423144,101325,28.7
28.8,4.006101583016,684407.86604187,101325,28.8
28.9,3.9740407046977,681740.16568268,101325,28.9
29,3.9422802425568,679086.99494971,101325,29
29.1,3.9108170889745,676448.26618553,101325,29.1
29.2,3.8796481705302,673823.89227615,101325,29.2
29.3,3.8487704476111,671213.78664774,101325,29.3
29.4,3.8181809140254,668617.86326335,101325,29.4
29.5,3.7878765966204,666036.03661971,101325,29.5
29.6,3.7578545549051,663468.22174399,101325,29.6
29.7,3.7281118806775,660914.33419062,101325,29.7
29.8,3.6986456976555,658374.29003811,101325,29.8
29.9,3.6694531611132,655848.00588587,101325,29.9
30,3.6405314575203,653335.39885112,101325,30
30.1,3.6118778041865,650836.38656572,101325,30.1
30.2,3.5834894489101,648350.8871731,101325,30.2
30.3,3.5553636696298,645878.81932514,101325,30.3
30.4,3.5274977740817,643420.10217916,101325,30.4
30.5,3.4998890994597,640974.65539481,101325,30.5
30.6,3.4725350120797,638542.39913107,101325,30.6
30.7,3.4454329070482,636123.25404322,101325,30.7
30.8,3.4185802079343,633717.14127985,101325,30.8
30.9,3.3919743664463,631323.98247988,101325,30.9
31,3.3656128621106,628943.69976961,101325,31
31.1,3.3394932019561,626576.21575971,101325,31.1
31.2,3.3136129202011,624221.45354238,101325,31.2
31.3,3.2879695779442,621879.33668837,101325,31.3
31.4,3.2625607628586,619549.78924409,101325,31.4
31.5,3.2373840888907,617232.73572877,101325,31.5
31.6,3.212437195961,614928.10113155,101325,31.6
31.7,3.1877177496696,612635.81090865,101325,31.7
31.8,3.1632234410045,610355.79098053,101325,31.8
31.9,3.1389519860535,608087.9677291,101325,31.9
32,3.1149011257194,605832.26799489,101325,32
32.1,3.0910686254386,603588.61907426,101325,32.1
32.2,3.0674522749027,601356.94871668,101325,32.2
32.3,3.044049887784,599137.18512192,101325,32.3
32.4,3.0208593014631,596929.25693735,101325,32.4
32.5,2.9978783767608,594733.0932552,101325,32.5
32.6,2.9751049976726,592548.62360988,101325,32.6
32.7,2.952537071106,590375.77797524,101325,32.7
32.8,2.9301725266215,588214.48676196,101325,32.8
32.9,2.908009316176,586064.68081483,101325,32.9
33,2.8860454138696,583926.29141015,101325,33
33.1,2.8642788156954,581799.25025308,101325,33.1
33.2,2.8427075392915,579683.48947501,101325,33.2
33.3,2.8213296236968,577578.941631,101325,33.3
33.4,2.8001431291091,575485.53969716,101325,33.4
33.5,2.7791461366462,573403.2170681,101325,33.5
33.6,2.7583367481095,571331.90755436,101325,33.6
33.7,2.7377130857508,569271.54537989,101325,33.7
33.8,2.7172732920413,567222.06517949,101325,33.8
33.9,2.6970155294437,565183.40199633,101325,33.9
34,2.6769379801869,563155.49127945,101325,34
34.1,2.6570388460427,561138.26888125,101325,34.1
34.2,2.6373163481062,559131.67105504,101325,34.2
34.3,2.6177687265777,557135.63445259,101325,34.3
34.4,2.5983942405476,555150.09612169,101325,34.4
34.5,2.579191167784,553174.99350368,101325,34.5
34.6,2.5601578045221,551210.26443112,101325,34.6
34.7,2.541292465257,549255.8471253,101325,34.7
34.8,2.5225934825378,547311.68019391,101325,34.8
34.9,2.5040592067647,545377.70262867,101325,34.9
35,2.4856880059888,543453.85380293,101325,35
35.1,2.4674782657135,541540.07346936,101325,35.1
35.2,2.4494283886983,539636.30175763,101325,35.2
35.3,2.4315367947655,537742.47917203,101325,35.3
35.4,2.4138019206083,535858.54658924,101325,35.4
35.5,2.396222219602,533984.44525598,101325,35.5
35.6,2.3787961616162,532120.11678679,101325,35.6
35.7,2.3615222328307,530265.50316168,101325,35.7
35.8,2.344398935552,528420.54672397,101325,35.8
35.9,2.327424788033,526585.19017799,101325,35.9
36,2.3105983242943,524759.37658687,101325,36
36.1,2.2939180939478,522943.04937034,101325,36.1
36.2,2.2773826620221,521136.1523025,101325,36.2
36.3,2.2609906087898,519338.62950967,101325,36.3
36.4,2.2447405295976,517550.42546816,101325,36.4
36.5,2.2286310346971,515771.48500216,101325,36.5
36.6,2.2126607490789,514001.75328158,101325,36.6
36.7,2.1968283123074,512241.17581987,101325,36.7
36.8,2.1811323783584,510489.69847194,101325,36.8
36.9,2.1655716154579,508747.26743202,101325,36.9
37,2.1501447059236,507013.82923158,101325,37
37.1,2.1348503460072,505289.33073723,101325,37.1
37.2,2.1196872457393,503573.71914861,101325,37.2
37.3,2.1046541287757,501866.94199639,101325,37.3
37.4,2.0897497322458,500168.94714017,101325,37.4
37.5,2.0749728066023,498479.68276644,101325,37.5
37.6,2.0603221154728,496799.09738657,101325,37.6
37.7,2.0457964355137,495127.13983477,101325,37.7
37.8,2.0313945562644,493463.75926612,101325,37.8
37.9,2.0171152800051,491808.90515451,101325,37.9
38,2.002957421614,490162.52729074,101325,38
38.1,1.9889198084284,488524.57578048,101325,38.1
38.2,1.9750012801056,486895.00104233,101325,38.2
38.3,1.9612006884864,485273.7538059,101325,38.3
38.4,1.9475168974597,483660.78510983,101325,38.4
38.5,1.933948782829,482056.04629988,101325,38.5
38.6,1.9204952321805,480459.48902703,101325,38.6
38.7,1.9071551447517,478871.06524555,101325,38.7
38.8,1.8939274313033,477290.72721114,101325,38.8
38.9,1.8808110139907,475718.427479,101325,38.9
39,1.8678048262385,474154.118902,101325,39
39.1,1.8549078126153,472597.75462883,101325,39.1
39.2,1.8421189287107,471049.28810208,101325,39.2
39.3,1.8294371410134,469508.6730565,101325,39.3
39.4,1.8168614267905,467975.86351708,101325,39.4
39.5,1.8043907739686,466450.81379731,101325,39.5
39.6,1.7920241810163,464933.47849732,101325,39.6
39.7,1.7797606568273,463423.81250211,101325,39.7
39.8,1.7675992206058,461921.77097974,101325,39.8
39.9,1.7555389017524,460427.30937961,101325,39.9
40,1.7435787397521,458940.38343062,101325,40
40.1,1.7317177840629,457460.94913949,101325,40.1
40.2,1.7199550940059,455988.96278895,101325,40.2
40.3,1.7082897386567,454524.38093607,101325,40.3
40.4,1.6967207967383,453067.16041048,101325,40.4
40.5,1.6852473565147,451617.25831269,101325,40.5
40.6,1.6738685156859,450174.63201238,101325,40.6
40.7,1.6625833812846,448739.23914671,101325,40.7
40.8,1.651391069573,447311.03761863,101325,40.8
