time,inlet-p,outlet-p,time
790,144261.16515321,101325,790
800,143184.21601466,101325,800
810,142138.14920831,101325,810
820,141121.88479255,101325,820
830,140134.39045303,101325,830
840,139174.67889517,101325,840
850,138241.80540727,101325,850
860,137334.86558117,101325,860
870,136452.99317874,101325,870
880,135595.35813344,101325,880
890,134761.16467706,101325,890
900,133949.64958247,101325,900
910,133160.08051422,101325,910
920,132391.75447924,101325,920
930,131643.99637058,101325,930
940,130916.15759781,101325,940
950,130207.61479807,101325,950
960,129517.76862215,101325,960
970,128846.04259079,101325,970
980,128191.88201625,101325,980
990,127554.75298492,101325,990
1000,126934.14139706,101325,1000
1010,126329.55205972,101325,1010
1020,125740.50782963,101325,1020
1030,125166.54880284,101325,1030
1040,124607.23154796,101325,1040
1050,124062.12838051,101325,1050
1060,123530.82667571,101325,1060
1070,123012.9282173,101325,1070
1080,122508.04858029,101325,1080
1090,122015.81654548,101325,1090
1100,121535.87354399,101325,1100
1110,121067.87312981,101325,1110
1120,120611.48047889,101325,1120
1130,120166.37191318,101325,1130
1140,119732.23444807,101325,1140
1150,119308.76536204,101325,1150
1160,118895.6717871,101325,1160
1170,118492.67031901,101325,1170
1180,118099.48664597,101325,1180
1190,117715.85519493,101325,1190
1200,117341.51879444,101325,1200
1210,116976.22835321,101325,1210
1220,116619.74255344,101325,1220
1230,116271.82755816,101325,1230
1240,115932.2567319,101325,1240
1250,115600.81037383,101325,1250
1260,115277.2754629,101325,1260
1270,114961.44541418,101325,1270
1280,114653.11984592,101325,1280
1290,114352.10435676,101325,1290
1300,114058.21031257,101325,1300
1310,113771.25464236,101325,1310
1320,113491.05964297,101325,1320
1330,113217.45279194,101325,1330
1340,112950.26656821,101325,1340
1350,112689.33828026,101325,1350
1360,112434.50990142,101325,1360
1370,112185.62791179,101325,1370
1380,111942.54314666,101325,1380
1390,111705.11065107,101325,1390
1400,111473.18954004,101325,1400
1410,111404.66735212,101325,1410
1420,111404.66735212,101325,1420
1430,111404.66735212,101325,1430
1440,111404.66735212,101325,1440
1450,111404.66735212,101325,1450
1460,111404.66735212,101325,1460
1470,111404.66735212,101325,1470
1480,111404.66735212,101325,1480
1490,111404.66735212,101325,1490
1500,111404.66735212,101325,1500
1510,111404.66735212,101325,1510
1520,111404.66735212,101325,1520
1530,111404.66735212,101325,1530
1540,111404.66735212,101325,1540
1550,111404.66735212,101325,1550
1560,111404.66735212,101325,1560
1570,111404.66735212,101325,1570
1580,111404.66735212,101325,1580
1590,111404.66735212,101325,1590
1600,111404.66735212,101325,1600
1610,111404.66735212,101325,1610
1620,111404.66735212,101325,1620
1630,111404.66735212,101325,1630
1640,111404.66735212,101325,1640
1650,111404.66735212,101325,1650
1660,111404.66735212,101325,1660
1670,111404.66735212,101325,1670
1680,111404.66735212,101325,1680
1690,111404.66735212,101325,1690
1700,111404.66735212,101325,1700
1710,111404.66735212,101325,1710
1720,111404.66735212,101325,1720
1730,111404.66735212,101325,1730
1740,111404.66735212,101325,1740
1750,111404.66735212,101325,1750
1760,111404.66735212,101325,1760
1770,111404.66735212,101325,1770
1780,111404.66735212,101325,1780
1790,111404.66735212,101325,1790
1800,111404.66735212,101325,1800
1810,111404.66735212,101325,1810
1820,111404.66735212,101325,1820
1830,111404.66735212,101325,1830
1840,111404.66735212,101325,1840
1850,111404.66735212,101325,1850
1860,111404.66735212,101325,1860
1870,111404.66735212,101325,1870
1880,111404.66735212,101325,1880
1890,111404.66735212,101325,1890
1900,111404.66735212,101325,1900
1910,111404.66735212,101325,1910
1920,111404.66735212,101325,1920
1930,111404.66735212,101325,1930
1940,111404.66735212,101325,1940
1950,111404.66735212,101325,1950
1960,111404.66735212,101325,1960
1970,111404.66735212,101325,1970
1980,111404.66735212,101325,1980
1990,111404.66735212,101325,1990
2000,111404.66735212,101325,2000
2010,111404.66735212,101325,2010
2020,111404.66735212,101325,2020
2030,111404.66735212,101325,2030
2040,111404.66735212,101325,2040
2050,111404.66735212,101325,2050
2060,111404.66735212,101325,2060
2070,111404.66735212,101325,2070
2080,111404.66735212,101325,2080
2090,111404.66735212,101325,2090
2100,111404.66735212,101325,2100
2110,111404.66735212,101325,2110
2120,111404.66735212,101325,2120
2130,111404.66735212,101325,2130
2140,111404.66735212,101325,2140
2150,111404.66735212,101325,2150
2160,111404.66735212,101325,2160
2170,111404.66735212,101325,2170
2180,111404.66735212,101325,2180
2190,111404.66735212,101325,2190
2200,111404.66735212,101325,2200
2210,111404.66735212,101325,2210
2220,111404.66735212,101325,2220
2230,111404.66735212,101325,2230
2240,111404.66735212,101325,2240
2250,111404.66735212,101325,2250
2260,111404.66735212,101325,2260
2270,111404.66735212,101325,2270
2280,111404.66735212,101325,2280
2290,111404.66735212,101325,2290
2300,111404.66735212,101325,2300
2310,111404.66735212,101325,2310
2320,111404.66735212,101325,2320
2330,111404.66735212,101325,2330
2340,111404.66735212,101325,2340
2350,111404.66735212,101325,2350
2360,111404.66735212,101325,2360
2370,111404.66735212,101325,2370
2380,111404.66735212,101325,2380
2390,111404.66735212,101325,2390
2400,111404.66735212,101325,2400
2410,111404.66735212,101325,2410
2420,111404.66735212,101325,2420
2430,111404.66735212,101325,2430
2440,111404.66735212,101325,2440
2450,111404.66735212,101325,2450
2460,111404.66735212,101325,2460
2470,111404.66735212,101325,2470
2480,111404.66735212,101325,2480
2490,111404.66735212,101325,2490
2500,111404.66735212,101325,2500
2510,111404.66735212,101325,2510
2520,111404.66735212,101325,2520
2530,111404.66735212,101325,2530
2540,111404.66735212,101325,2540
2550,111404.66735212,101325,2550
2560,111404.66735212,101325,2560
2570,111404.66735212,101325,2570
2580,111404.66735212,101325,2580
2590,111404.66735212,101325,2590
2600,111404.66735212,101325,2600
2610,111404.66735212,101325,2610
2620,111404.66735212,101325,2620
2630,111404.66735212,101325,2630
2640,111404.66735212,101325,2640
2650,111404.66735212,101325,2650
2660,111404.66735212,101325,2660
2670,111404.66735212,101325,2670
2680,111404.66735212,101325,2680
2690,111404.66735212,101325,2690
2700,111404.66735212,101325,2700
2710,111404.66735212,101325,2710
2720,111404.66735212,101325,2720
2730,111404.66735212,101325,2730
2740,111404.66735212,101325,2740
2750,111404.66735212,101325,2750
2760,111404.66735212,101325,2760
2770,111404.66735212,101325,2770
2780,111404.66735212,101325,2780
2790,111404.66735212,101325,2790
2800,111404.66735212,101325,2800
2810,111404.66735212,101325,2810
2820,111404.66735212,101325,2820
2830,111404.66735212,101325,2830
2840,111404.66735212,101325,2840
2850,111404.66735212,101325,2850
2860,111404.66735212,101325,2860
2870,111404.66735212,101325,2870
2880,111404.66735212,101325,2880
2890,111404.66735212,101325,2890
2900,111404.66735212,101325,2900
2910,111404.66735212,101325,2910
2920,111404.66735212,101325,2920
2930,111404.66735212,101325,2930
2940,111404.66735212,101325,2940
2950,111404.66735212,101325,2950
2960,111404.66735212,101325,2960
2970,111404.66735212,101325,2970
2980,111404.66735212,101325,2980
2990,111404.66735212,101325,2990
3000,111404.66735212,101325,3000
