time,inlet-p,outlet-p
13.8,868931.76393094,101325
13.9,863214.21702049,101325
14,857561.16473337,101325
14.1,851971.57332725,101325
14.2,846444.43868975,101325
14.3,840978.78450148,101325
14.4,835573.66056279,101325
14.5,830228.14127038,101325
14.6,824941.32423009,101325
14.7,819712.32899329,101325
14.8,814540.29590497,101325
14.9,809424.38505265,101325
15,804363.77530619,101325
15.1,799357.66343943,101325
15.2,794405.26332544,101325
15.3,789505.80519805,101325
15.4,784658.53497294,101325
15.5,779862.71362228,101325
15.6,775117.61659778,101325
15.7,770422.53329695,101325
15.8,765776.76656869,101325
15.9,761179.63225405,101325
16,756630.45875888,101325
16.1,752128.58665516,101325
16.2,747673.36830846,101325
16.3,743264.16752883,101325
16.4,738900.359243,101325
16.5,734581.32918608,101325
16.6,730306.47361067,101325
16.7,726075.19901209,101325
16.8,721886.92186816,101325
16.9,717741.06839229,101325
17,713637.07429876,101325
17.1,709574.38457912,101325
17.2,705552.45328884,101325
17.3,701570.74334335,101325
17.4,697628.72632278,101325
17.5,693725.88228457,101325
17.6,689861.69958359,101325
17.7,686036.01912812,101325
17.8,682247.99415319,101325
17.9,678497.13702367,101325
18,674782.96774303,101325
18.1,671105.01380318,101325
18.2,667462.81003908,101325
18.3,663855.89848786,101325
18.4,660283.82825222,101325
18.5,656746.15536776,101325
18.6,653242.44267407,101325
18.7,649772.25968936,101325
18.8,646335.1824885,101325
18.9,642930.79358415,101325
19,639558.681811,101325
19.1,636218.44221281,101325
19.2,632909.67593225,101325
19.3,629631.99010337,101325
19.4,626384.9977465,101325
19.5,623168.31766568,101325
19.6,619981.57434827,101325
19.7,616824.39786685,101325
19.8,613696.42378328,101325
19.9,610597.29305471,101325
20,607526.6519417,101325
20.1,604484.15191819,101325
20.2,601469.44958328,101325
20.3,598482.20657491,101325
20.4,595522.08948522,101325
20.5,592588.76977755,101325
20.6,589681.92370517,101325
20.7,586801.2322315,101325
20.8,583946.38095198,101325
20.9,581117.06001735,101325
21,578312.96405842,101325
21.1,575533.79211231,101325
21.2,572779.24754998,101325
21.3,570049.03800523,101325
21.4,567342.87530493,101325
21.5,564660.47540057,101325
21.6,562001.55830108,101325
21.7,559365.84800686,101325
21.8,556753.07244503,101325
21.9,554162.96340583,101325
22,551595.2564802,101325
22.1,549049.69099844,101325
22.2,546526.00997001,101325
22.3,544023.96002441,101325
22.4,541543.29135306,101325
22.5,539083.75765226,101325
22.6,536645.11606717,101325
22.7,534227.12713671,101325
22.8,531829.55473953,101325
22.9,529452.16604082,101325
23,527094.73144017,101325
23.1,524757.02452022,101325
23.2,522438.82199632,101325
23.3,520139.90366698,101325
23.4,517860.05236524,101325
23.5,515599.05391084,101325
23.6,513356.69706325,101325
23.7,511132.7734755,101325
23.8,508927.07764881,101325
23.9,506739.40688798,101325
24,504569.56125761,101325
24.1,502417.34353899,101325
24.2,500282.55918778,101325
24.3,498165.01629242,101325
24.4,496064.52553321,101325
24.5,493980.90014216,101325
24.6,491913.9558634,101325
24.7,489863.51091443,101325
24.8,487829.3859479,101325
24.9,485811.40401408,101325
25,483809.39052397,101325
25.1,481823.17321306,101325
25.2,479852.58210564,101325
25.3,477897.4494798,101325
25.4,475957.60983292,101325
25.5,474032.89984781,101325
25.6,472123.15835942,101325
25.7,470228.22632209,101325
25.8,468347.94677733,101325
25.9,466482.1648222,101325
26,464630.72757814,101325
26.1,462793.48416043,101325
26.2,460970.28564801,101325
26.3,459160.98505398,101325
26.4,457365.43729643,101325
26.5,455583.49916987,101325
26.6,453815.02931709,101325
26.7,452059.88820147,101325
26.8,450317.93807978,101325
26.9,448589.04297544,101325
27,446873.06865216,101325
27.1,445169.88258812,101325
27.2,443479.35395047,101325
27.3,441801.35357029,101325
27.4,440135.75391802,101325
27.5,438482.4290792,101325
27.6,436841.25473065,101325
27.7,435212.10811709,101325
27.8,433594.86802804,101325
27.9,431989.41477518,101325
28,430395.63017005,101325
28.1,428813.39750214,101325
28.2,427242.60151728,101325
28.3,425683.12839644,101325
28.4,424134.86573485,101325
28.5,422597.70252146,101325
28.6,421071.52911873,101325
28.7,419556.23724277,101325
28.8,418051.71994375,101325
28.9,416557.87158672,101325
29,415074.58783259,101325
29.1,413601.76561962,101325
29.2,412139.30314499,101325
29.3,410687.09984683,101325
29.4,409245.05638646,101325
29.5,407813.07463096,101325
29.6,406391.05763594,101325
29.7,404978.9096287,101325
29.8,403576.53599156,101325
29.9,402183.84324549,101325
30,400800.73903402,101325
