time,inlet-p,outlet-p
14,602670.77403342,101325
14.1,598366.29480764,101325
14.2,594118.27104786,101325
14.3,589925.67942168,101325
14.4,585787.52270134,101325
14.5,581702.82861879,101325
14.6,577671.01186008,101325
14.7,573690.77466288,101325
14.8,569761.21385836,101325
14.9,565881.44745514,101325
15,562050.6138586,101325
15.1,558267.87114272,101325
15.2,554532.39636909,101325
15.3,550843.38494853,101325
15.4,547200.05004131,101325
15.5,543601.62199225,101325
15.6,540047.34779753,101325
15.7,536536.49060027,101325
15.8,533068.32921248,101325
15.9,529642.15766095,101325
16,526257.28475512,101325
16.1,522913.03367519,101325
16.2,519608.74157879,101325
16.3,516343.75922478,101325
16.4,513117.4506129,101325
16.5,509929.19263813,101325
16.6,506778.37475871,101325
16.7,503664.39867686,101325
16.8,500586.67803142,101325
16.9,497544.6381016,101325
17,494537.71552114,101325
17.1,491565.35800229,101325
17.2,488627.0240691,101325
17.3,485722.18279934,101325
17.4,482850.31357475,101325
17.5,480010.90583912,101325
17.6,477203.45886375,101325
17.7,474427.48152004,101325
17.8,471682.49205882,101325
17.9,468968.01789609,101325
18,466283.59540491,101325
18.1,463628.76971318,101325
18.2,461003.09450711,101325
18.3,458406.13184,101325
18.4,455837.45194635,101325
18.5,453296.63306085,101325
18.6,450783.26124226,101325
18.7,448296.93020192,101325
18.8,445837.2411367,101325
18.9,443403.80256633,101325
19,440996.23017483,101325
19.1,438614.14665604,101325
19.2,436257.18156299,101325
19.3,433924.97116113,101325
19.4,431617.15828512,101325
19.5,429333.3921992,101325
19.6,427073.32846108,101325
19.7,424836.62878899,101325
19.8,422622.96093213,101325
19.9,420431.99854416,101325
20,418263.42105976,101325
20.1,416116.91357418,101325
20.2,413992.1667256,101325
20.3,411888.87658036,101325
20.4,409806.74452088,101325
20.5,407745.47713615,101325
20.6,405704.78611496,101325
20.7,403684.38814143,101325
20.8,401684.00479312,101325
20.9,399703.36244148,101325
21,397742.19215452,101325
21.1,395800.22960184,101325
21.2,393877.2149618,101325
21.3,391972.89283078,101325
21.4,390087.01213458,101325
21.5,388219.32604181,101325
21.6,386369.59187923,101325
21.7,384537.57104906,101325
21.8,382723.02894808,101325
21.9,380925.73488866,101325
22,379145.46202148,101325
22.1,377381.98725998,101325
22.2,375635.0912066,101325
22.3,373904.55808052,101325
22.4,372190.17564713,101325
22.5,370491.735149,101325
22.6,368809.03123839,101325
22.7,367141.86191127,101325
22.8,365490.02844274,101325
22.9,363853.33532396,101325
23,362231.59020036,101325
23.1,360624.60381128,101325
23.2,359032.18993085,101325
23.3,357454.16531024,101325
23.4,355890.34962112,101325
23.5,354340.56540031,101325
23.6,352804.6379957,101325
23.7,351282.39551327,101325
23.8,349773.66876529,101325
23.9,348278.29121958,101325
24,346796.09894993,101325
24.1,345326.93058753,101325
24.2,343870.62727341,101325
24.3,342427.03261194,101325
24.4,340995.99262531,101325
24.5,339577.3557089,101325
24.6,338170.97258772,101325
24.7,336776.69627365,101325
24.8,335394.38202361,101325
24.9,334023.88729865,101325
25,332665.07172383,101325
25.1,331317.79704897,101325
25.2,329981.92711023,101325
25.3,328657.32779244,101325
25.4,327343.86699226,101325
25.5,326041.41458205,101325
25.6,324749.84237452,101325
25.7,323469.02408813,101325
25.8,322198.83531309,101325
25.9,320939.15347819,101325
26,319689.85781824,101325
26.1,318450.82934214,101325
26.2,317221.95080167,101325
26.3,316003.10666086,101325
26.4,314794.183066,101325
26.5,313595.06781625,101325
26.6,312405.65033486,101325
26.7,311225.82164089,101325
26.8,310055.47432162,101325
26.9,308894.50250539,101325
27,307742.80183509,101325
27.1,306600.26944205,101325
27.2,305466.80392057,101325
27.3,304342.3053029,101325
27.4,303226.67503467,101325
27.5,302119.81595091,101325
27.6,301021.63225242,101325
27.7,299932.02948271,101325
27.8,298850.91450528,101325
27.9,297778.19548149,101325
28,296713.78184869,101325
28.1,295657.5842989,101325
28.2,294609.51475786,101325
28.3,293569.48636446,101325
28.4,292537.41345062,101325
28.5,291513.21152152,101325
28.6,290496.79723619,101325
28.7,289488.08838853,101325
28.8,288487.00388864,101325
28.9,287493.46374453,101325
29,286507.38904415,101325
29.1,285528.70193781,101325
29.2,284557.3256209,101325
29.3,283593.18431691,101325
29.4,282636.20326084,101325
29.5,281686.30868281,101325
29.6,280743.42779214,101325
29.7,279807.48876155,101325
29.8,278878.42071177,101325
29.9,277956.1536964,101325
30,277040.61868704,101325
