time,inlet-p,outlet-p,time
898,187603.24600035,101325,898
899,187358.59742517,101325,899
900,187114.78200236,101325,900
901,186871.79615099,101325,901
902,186629.63630938,101325,902
903,186388.29893503,101325,903
904,186147.78050446,101325,904
905,185908.0775131,101325,905
906,185669.18647516,101325,906
907,185431.10392352,101325,907
908,185193.8264096,101325,908
909,184957.35050326,101325,909
910,184721.67279264,101325,910
911,184486.7898841,101325,911
912,184252.69840207,101325,912
913,184019.39498893,101325,913
914,183786.87630491,101325,914
915,183555.13902798,101325,915
916,183324.17985372,101325,916
917,183093.99549522,101325,917
918,182864.58268297,101325,918
919,182635.93816473,101325,919
920,182408.05870546,101325,920
921,182180.94108717,101325,921
922,181954.58210883,101325,922
923,181728.97858627,101325,923
924,181504.12735207,101325,924
925,181280.02525543,101325,925
926,181056.6691621,101325,926
927,180834.05595426,101325,927
928,180612.18253042,101325,928
929,180391.04580531,101325,929
930,180170.64270977,101325,930
931,179950.9701907,101325,931
932,179732.02521088,101325,932
933,179513.80474894,101325,933
934,179296.30579921,101325,934
935,179079.52537167,101325,935
936,178863.4604918,101325,936
937,178648.10820054,101325,937
938,178433.46555414,101325,938
939,178219.52962409,101325,939
940,178006.29749704,101325,940
941,177793.76627468,101325,941
942,177581.93307365,101325,942
943,177370.79502546,101325,943
944,177160.34927639,101325,944
945,176950.5929874,101325,945
946,176741.52333405,101325,946
947,176533.13750638,101325,947
948,176325.43270884,101325,948
949,176118.40616021,101325,949
950,175912.05509351,101325,950
951,175706.37675588,101325,951
952,175501.36840855,101325,952
953,175297.02732668,101325,953
954,175093.35079935,101325,954
955,174890.33612943,101325,955
956,174687.9806335,101325,956
957,174486.28164177,101325,957
958,174285.236498,101325,958
959,174084.84255944,101325,959
960,173885.09719668,101325,960
961,173685.99779364,101325,961
